"ap < 01:00"|"nearly one o’clock"|"It’s nearly one o’clock and clear skies outside over the Saronian Gulf. We’ve just completed the quite dramatic navigational feat of the passage of the Corinth Canal – a man-made gorge it took us an hour to pass through."|"Travelling to Work"|"Michael Palin"
"ap 03:00"|three|"By three I’m at Paul Marsh’s in Muswell Hill. Eleven hours of Russian and I’ve not much to show for it. Paul is sympathetic and helpful and does not condemn. I’m growing quite fond of him."|"Travelling to Work"|"Michael Palin"
"ap > 02:00"|"after two o’clock"|"Apart from a flurry of autographs at one point and a longish speech of appreciation for 80 Days from one of the senior police officers on duty, we get to our seats without much interference soon after two o’clock."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"Up early – today another connection added to my pre-’PTP’ physical preparation prog. A regular workout (something I’ve never done before) suggested by osteopath Andrew Harwich to strengthen my back. So I’m walking past Selfridges at nine o’clock on my way to the Danceworks building in Balderton Street."|"Travelling to Work"|"Michael Palin"
"ap 01:30"|"half past one"|"Murphy’s flows dark as the River Lee outside, which I find myself peering into with Chris at half past one."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"Up at nine and at 9.30 down to breakfast at the ‘Clouds’ restaurant. Thick clouds seem to have come down over the service."|"Travelling to Work"|"Michael Palin"
"ap 09:30"|9.30|"Up at nine and at 9.30 down to breakfast at the ‘Clouds’ restaurant. Thick clouds seem to have come down over the service."|"Travelling to Work"|"Michael Palin"
"ap 00:30"|"half past twelve"|"At half past twelve, half an hour after the deadline, a motorbike rider hands me the Meridian bid document. It comes in a box – rather like a Reader’s Digest offer."|"Travelling to Work"|"Michael Palin"
"ap 06:45"|6.45|"Phone interview then a merciful half-hour to lie down before leaving at 6.45 for the independent cinema in Brighton – the Duke of York. Simon Fanshawe, with the smoothly curved profile of a 1930s toff, joins us together with a comedian called Eddie Izzard who once interviewed me in Sheffield."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"GBH cast and crew screening at 10.30. It’s held at BAFTA and consists of episode one, all dubbed, but without the opening titles – ‘Being finished in Vienna,’ I’m told by David Jones – and some scenes from the end of episode three, including the doctor/Jim scene when the doctor declares he’s dying."|"Travelling to Work"|"Michael Palin"
"ap 08:30"|8.30|"At the Playhouse at 8.30. Dressing room is empty. Hear Ned Sherrin being witty over the tannoy and David Kernan singing witty songs and feel rather lonely for a moment, for this isn’t quite my thing."|"Travelling to Work"|"Michael Palin"
"ap 05:15"|5.15|"The glorious fourth of June. It’s 5.15. I’m sitting in the garden. Strong sunshine whose heat is moderated by a north-easterly breeze."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"At nine o’clock, after all the ads, the trailers, the ubiquitous Alan Bleasdale reviews which make my publicity efforts seem positively Trappist, after 18 months of worrying, soul-searching, depression and elation, the first credits entwine – Robert Lindsay and Michael Palin. The second credit is a most enormous red ‘in’."|"Travelling to Work"|"Michael Palin"
"~ 05:00"|"about five a.m."|"Betty starts being very pleased to see us at about five a.m. She purrs louder and more consistently than at any other time of day – kneads the duvet and stares at us from very close range for signs of life. Then she disappears. There is brief silence and just when you’re falling asleep she begins sharpening her claws on the underneath of the bed."|"Travelling to Work"|"Michael Palin"
12:00|midday|"It’s midday. I’m up in my workroom surrounded by piles of letters, notebooks, films, cassettes, boxes of presents, new books kindly sent to me. A huge mess. Half of the room taken up by the word processor Helen has bought and which I know I shall have to learn to use. Try to view it as a friend and not a baleful technological bore itching to change my life!"|"Travelling to Work"|"Michael Palin"
"ap 08:00"|"eight o’clock"|"Up in time for the eight o’clock news. Algerian elections cancelled as it seems the Arab fundamentalists will win, and at home politicians trying to talk over each other in macho encounters which leave the listener bewildered and embarrassed."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"Rachel is 17 today. We’ve given her a black-leather school bag, books, a Cure T-shirt and a Mont Blanc fine-point pen. She’s still in her room when I start work on the Pole to Pole book at nine. I’m pleased I’m here, having been absent for all the three other family birthdays last year."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|"eleven o’clock"|"At eleven o’clock William is packed and ready to be returned to Oxford. Another grey day, but at least his two flatmates are installed already at 35 Jericho Street, so there’s someone to welcome him. He sounds more optimistic about this term – resigned to the flat, looking forward to work he enjoys – the Romantics – and determined to get out and involved in more things. I ask him about plans after Oxford. He still seems to like the idea of film school, but travel and writing come in there too."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|"seven o’clock"|"He likes to be early, so at seven o’clock opening time he’s ensconced with a scotch and water, and the wine … ‘anything, so long as it’s red’. He does seem genuinely relieved, as well as glad, to have me back, and reminds me that there was an element of danger to the journey, there were risks, which I’d become less aware of once we were working. Was Helen worried about me? I’ve never asked!"|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"Started on Sudan writing at nine. Well into flow now. Feel that there is a chance of reaching my goal of Equator by BAFTA."|"Travelling to Work"|"Michael Palin"
00:20|0.20|"Receive a nod from LWT, who are broadcasting the proceedings this year, to the effect that if I should win an award I am permitted to make a short speech of thanks. In view of the length of the proceedings they would be obliged if it could be confined to ‘0.20’."|"Travelling to Work"|"Michael Palin"
"ap 05:45"|5.45|"Off to BAFTA at 5.45 in an LWT Jaguar. The journey is smooth, but the arrival a mess. In the back way, so we miss the bank of photographers which Helen and I rather look forward to once a year. Instead, as we step out, a ferocious woman shouts at us: ‘Picture with the Jaguar, please!’"|"Travelling to Work"|"Michael Palin"
"ap 09:05"|9.05|"To Dublin, from Heathrow, on the 9.05 flight. Collect my car, and begin to pick my way along the maze of roads to the west of Dublin."|"Travelling to Work"|"Michael Palin"
"ap 07:45"|"quarter to eight"|"Down for a drink at a quarter to eight. An English couple – he with Denis Healey flying eyebrows, grey hair, probably late 50s early 60s, both very nice Good Hotel Guide types."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|nine|"The owner then takes them all off to the pub – but I’m tired and must make a good start at nine tomorrow, and I know that when he says they’ll be back at 11.30 he’s Irish and doesn’t mean it."|"Travelling to Work"|"Michael Palin"
"ap 11:30"|11.30|"The owner then takes them all off to the pub – but I’m tired and must make a good start at nine tomorrow, and I know that when he says they’ll be back at 11.30 he’s Irish and doesn’t mean it."|"Travelling to Work"|"Michael Palin"
"ap 01:00"|"one o’clock"|"My week at Mountrath produced a lot of words and I only hope the quality matches the quantity. By one o’clock today I’ve added nearly 15,000 words to my Pole to Pole tally, and am within striking distance of the end. In fact, totting up on the plane on the way back, I have now written over the 93,000 total that I had set myself."|"Travelling to Work"|"Michael Palin"
"ap - 01:09"|"eight or nine minutes after one o’clock"|"Another distant but frighteningly powerful blast just after we have gone to bed. I make it eight or nine minutes after one o’clock. Switch on the radio for information. Nothing official, but callers, mostly from the Cricklewood, Hendon and Finchley districts, ring in to tell the same story – windows rattled, houses shaken. I’m asleep by the time Helen hears the news that a bomb has exploded under a flyover near the M1 junction with the North Circular."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"To work at nine o’clock, and after an hour I know I shall finish today. Which means that the morning is a little more relaxed than usual. Will, Rachel and Helen are all around. Rachel has drawn us a wonderful wedding anniversary card – my nasal hairs, penchant for pottery shops and dark-brown bread all noted."|"Travelling to Work"|"Michael Palin"
"ap 03:45"|"quarter to four"|"And I know that I never want to go back to the world of trying to satisfy everyone else’s demands. I have achieved much of what I want to achieve. Though I don’t feel I’m out of the rat race – I no longer believe in it enough to want to win. And that’s a start.
At a quarter to four I type ‘The End’.
Thursday, April 23rd"|"Travelling to Work"|"Michael Palin"
12:00|midday|"At midday Steve A comes round, partly as my financial adviser, partly as producer, partly as friend."|"Travelling to Work"|"Michael Palin"
"ap 06:45"|"quarter to seven"|"Finish by a quarter to seven. Nine hours of almost unrelieved concentration leave me quite drained. All I want is a pint somewhere, far away from the hot theatre air."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"Work on with lightning flash and thunder rumbling and the rain is still coming down when I finish commentary four at midnight. When we get to bed a half-hour later, both cats are hiding under it."|"Travelling to Work"|"Michael Palin"
"ap ~ 10:30"|"about 10.30"|"Gale-force winds blowing as Helen and I leave Oak Village about 10.30 to watch Tom’s Hapkido black belt grading in Norwich."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|"eleven o’clock"|"To BAFTA by eleven o’clock. The Rogers and Richards look tired. This advertising bullshit is not really what they want to be spending their time on. There has been some technical problem with the video inserts."|"Travelling to Work"|"Michael Palin"
"ap 00:45"|12.45|"At 12.45 the first showing – largely for advertising managers of the major companies – Sainsbury’s, Weetabix, etc. – gets under way. All goes smoothly except the sales director’s speech which is incomprehensible."|"Travelling to Work"|"Michael Palin"
"ap 01:30"|"half past one"|"At half past one we set off. The sun disappears and a stickily warm haze of low damp cloud comes down."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|"seven o’clock"|"At seven o’clock the V-C takes me away to be robed up. Procession very efficiently organised by the Marshal and his assistant, both of whom carry long rods. We wind our way into the Firth Hall – tall, imposing space, well-filled with graduands and their supporters."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|"half past ten"|"At half past ten down to the Groucho with a driver who does things like nod at my scraped Mercedes wheel trim and tell me ‘You’ll have trouble with that later.’ He’s a member of a caravan club and for some reason wants to haul his caravan up to the North Cape of Norway. I tell him it’s not worth it. He seems to have been everywhere but has no idea how to get to Dean Street."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"Derek Taylor faxes – asking me to turn all my lights off for ten minutes at nine o’clock tomorrow night as a gesture of solidarity with the miners."|"Travelling to Work"|"Michael Palin"
"ap 08:40"|8.40|"This morning I have two massive egos to lock horns with – Anthony Burgess and Broadway director Hal Prince. We’re to be given 15 minutes each and the thought of Burgess and Prince having to stop what they’re doing and listen to me for 15 minutes fills me with something approaching panic.
Delivered to BH at 8.40.
There, the most pleasant thing awaits, a complete surprise."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|"eleven o’clock"|"Prepare speech for my appearance as T2000 President at launch of Platform – rail users against privatisation – and out into action at eleven o’clock. A sunny morning, less bitter than of late; quite quickly down to the House of Commons. The security guard checks my bag – ‘No mosquitoes in here, you know.’ This is the first case of post-Pole to Pole street banter, which I shall have to get used to."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|6|"With Art to Bushey, leaving Julia Street at the dark and unconscionable hour of 6.15. Bald cap takes an hour to put on. Heavy rain delays shooting; we lose some of the day’s scheduled sequences. Les B is attractively laid-back and never even begins to be ruffled by the turn of events. His son tries to teach me some chords of ‘Johnny B Goode’ before the scene on Thursday."|"Travelling to Work"|"Michael Palin"
"ap 07:45"|7.45|"7.45: Clinton is the new American President. Despite Peter Snow’s manic computer graphics which make me feel ill to look at and which at one time gave Ross Perot several states!"|"Travelling to Work"|"Michael Palin"
07:45|"quarter to eight in the morning"|"It’s a quarter to eight in the morning. I’m writing this in my bed at the Sunset Marquis."|"Travelling to Work"|"Michael Palin"
"ap 08:05"|"five past eight"|"I can hear the thud and rumble of traffic, unseen beyond the carefully watered screen of trees that rings the pleasant garden here, creating a passable illusion of Eden. It’s five past eight. Birds are trilling outside my window (their richness always a bit of a surprise in this city of concrete); I’ll have a soothing hot bath, breakfast on the patio, write the speeches that I hope will last me the next week, and later, after the interview with The Sacramento Bee is done, maybe I’ll snatch a swim and the pleasure of strong sunshine."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|"half past six"|"Later – half past six in the great wide wastes of my suite at the Anaheim Hilton – a Pentagon of a hotel, flooded at the moment with the 10,000 delegates to the cable convention. I’ve hauled myself quite successfully through the day."|"Travelling to Work"|"Michael Palin"
"ap 08:30"|8.30|"Back home, Rachel kisses me goodbye as she leaves for her Brasenose interview at 8.30, but I don’t get out of bed until the end of the morning."|"Travelling to Work"|"Michael Palin"
"ap 07:15"|7.15|"Out of the house at 7.15 to London Bridge Station. A minicab with a disagreeable old driver. He began to talk about the IRA – ‘The only way to deal with that lot is to line them up and shoot them,’ he maintained. For the first time in a long while I was driven to uncontrollable anger and found myself telling this man old enough to be my father that his solution was ridiculous, dangerous and didn’t solve anything. ‘That’s what we used to do in Malaysia,’ he went on doggedly, but he didn’t really have the courage of his own bigotry and I felt oddly embarrassed, not by what I said, but by showing up what was not aggression so much as ignorance."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|6.30|"At 6.30 picked up by Naim Attallah’s chauffeur in a large Mercedes and driven down to the Mayfair Hotel where I’ve agreed to draw the raffle and present prizes at Asprey’s Christmas Party."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"At midnight a studio show called ‘Goodbye to All That’ patters to a close and frankly Meridian’s opening debut is a great relief. The logo looks good; it’s boldly delivered. The first ten minutes flow well and there are some good vox pops. A child says ‘I want peace in Yugoslavia and Disneyland in Britain.’"|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"To Broadcasting House for 10.30. Meet Sue MacGregor at the desk as I collect my pass for the day. She asks if Angela was my sister – as she can remember an Angela Palin reading letters on Woman’s Hour years ago. So I tell her about what happened. She is very responsive, sympathetic, and I should like to have talked longer."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|six|"David Blount takes me into the gallery at six. ‘I want to play you something you did really well,’ he says ominously. Indeed this prefaces the playing of two or three speeches I did very badly. They have no sense, no unity of delivery; they wander. As he says, radio performance is about concision and precision; no gestures, no grimaces can be used to augment the delivery, the attention and concentration is all in the words – the sense of them is absolutely of paramount importance on radio."|"Travelling to Work"|"Michael Palin"
"ap 10:00"|"ten o’clock"|"To BH by ten o’clock. Set to work straight away. David very pleased at the work we have done on it, and, buoyed by his relief and pleasure, I never really look back. ‘You’ve got it,’ he says like a Henry Higgins and he’s right. I still have to make every line count, I still have the example of Freddie hitting every intonation, drawing every ounce of emotion and humour from his lines, to aim at, but at least I’m no longer intimidated. I can begin to enjoy myself."|"Travelling to Work"|"Michael Palin"
"ap 10:00"|ten|"A Radio Times survey throws up some unexpected results. Trevor McDonald is considered the television personality most readers would like to see in the Cabinet. Michael Palin tops the poll of those they would most like to see representing Britain at the UN (24%, ahead of Kate Adie at 17%!).
By ten, I’m at Studio 6A for the fifth and final day of The Dresser.
In the last section I’m required to break down as ‘Sir’ dies. We can’t leave Freddie on the set as the microphone may pick up his breathing, so I end up emoting to an empty studio chair. From somewhere I find the ability to act grief and tears quite believably."|"Travelling to Work"|"Michael Palin"
"ap 06:30"|6.30|"At 6.30 we’re collected and driven to the Publishing News Book Awards at the Royal Lancaster. A good crowd."|"Travelling to Work"|"Michael Palin"
"ap 03:00"|"three o’clock"|"Onto the three o’clock train and complete the speech somewhere beyond Luton."|"Travelling to Work"|"Michael Palin"
"ap 03:30"|3.30|"Home by 3.30. Start reading Victoria Glendinning’s Trollope [for the NCR Awards]."|"Travelling to Work"|"Michael Palin"
"ap ~ 10:00"|"About ten o’clock"|"About ten o’clock Nigel Meakin rings from the BAFTA Craft Awards at Nottingham to tell me he’s won the award for best documentary photographer. In view of the fact that the BBC didn’t even suggest him as their nomination (he had to be pushed by Clem), this is a tremendous pleasure, relief and so entirely well-deserved a success that I feel I’ve won something myself."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"We have some good discussion on ‘Death Fish Zoo’. Must remember to get JC together with Molly Dineen.
A fine spring night. Scent of hyacinths in the cooling midnight air.
Saturday, March 13th: London–Abbotsley"|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"At the NCR office by nine o’clock. In addition to the five members of the judging panel, a further four are present. The lady marketing the whole business, two other women, and the literary agent who acts as a sort of court of appeal and whose name I’m never told."|"Travelling to Work"|"Michael Palin"
"ap 00:15"|12.15|"At 12.15 Fever Pitch (unchallenged except by Hoggart), Wolpert’s Unnatural Nature of Science (not much liked by Jay), The English Bible (not liked by Jay and Hoggart as much as the Trevelyan) and Never Again by Peter Hennessy (compromise) are stood up on the table as the four shortlisted books. We have our photos taken with them. I’m given Fever Pitch to hold. I think it’s understood to be my crusade."|"Travelling to Work"|"Michael Palin"
"ap 10:00"|ten|"The rain’s stopped, there’s some sun poking through the clouds. At ten I’m in a taxi to the Met and wandering happily around the Lehman Collection, which includes Vuillards of distinction and some lusty Bonnards too. Then around the American Wing – looking mainly at the paintings – Caleb Bingham’s ‘Fur Traders’ one of my great favourites. Difficult to tear myself away."|"Travelling to Work"|"Michael Palin"
"ap 10:30"|10.30|"Welcome Helen at 10.30. Very happy to see her; it’s nice to be on neutral territory, in a comfortable hotel, away from the anticlimactic realities of home."|"Travelling to Work"|"Michael Palin"
"ap 09:30"|9.30|"At 9.30 I find myself down at one of the halls of NYU for Richard Brown’s Film Class. Richard Brown’s acolytes prepare me to go on stage. The event, I’m told with pride, is being televised. (It seems nearly everything in America is televised nowadays!) Half an hour on stage. Feel comfortable and relaxed and the adulation helps."|"Travelling to Work"|"Michael Palin"
"ap 10:15"|10.15|"Afterwards give Tristram, Virginia and Archie a ride back to their hotel. On the way we pick up a New York Times from a news-stand. Though it’s only 10.15, Friday’s edition is out. Tristram scans the review page faster than I can. ‘It’s not good’ is all he says."|"Travelling to Work"|"Michael Palin"
"ap 10:00"|"ten o’clock"|"From the heights of praise and approbation at ten o’clock, we’re plunged to the depths 20 minutes later; now, at midnight, I walk back along the edge of Central Park, past huddled sleeping figures on benches and in the crooks of walls, feeling curiously light-headed and carefree."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"From the heights of praise and approbation at ten o’clock, we’re plunged to the depths 20 minutes later; now, at midnight, I walk back along the edge of Central Park, past huddled sleeping figures on benches and in the crooks of walls, feeling curiously light-headed and carefree."|"Travelling to Work"|"Michael Palin"
"ap 11:15"|11.15|"H survives until 11.15; we’re the first to leave, apart from Julian S."|"Travelling to Work"|"Michael Palin"
03:30|"3.30 a.m."|"At Bishop Gate, where armour-plated doors block vehicle access from the Fountain area, there was an explosion at 3.30 a.m. The frighteningly young, smooth-cheeked English squaddie we talk to is philosophical. It was timed to go off at 6.15, he says, when the side door is opened. He observes what it’s done to the door, which is completely blown out, and adds ‘It was my turn to open the door this morning.’"|"Travelling to Work"|"Michael Palin"
"ap 06:15"|6.15|"At Bishop Gate, where armour-plated doors block vehicle access from the Fountain area, there was an explosion at 3.30 a.m. The frighteningly young, smooth-cheeked English squaddie we talk to is philosophical. It was timed to go off at 6.15, he says, when the side door is opened. He observes what it’s done to the door, which is completely blown out, and adds ‘It was my turn to open the door this morning.’"|"Travelling to Work"|"Michael Palin"
"ap 03:00"|"three o’clock"|"Tuesday, April 27th: Belfast–Dublin
Take the three o’clock Enterprise train service for Dublin.
The coach is scrubbed and still hung with a hint of disinfectant. The windows all have ‘Reserved for the BBC’ stickers plumb in the middle, preventing us filming anything until they’ve been removed."|"Travelling to Work"|"Michael Palin"
"ap 11:30"|11.30|"Tom Lindert the genealogist has news for me though. At 11.30 last night he heard from his contacts that a copy of the marriage certificate of Edward and Brita Gallagher has been traced. They were married at the British Embassy in Paris by Chaplain Cox on 2nd October 1867. No note of the parentage of either party, which he thinks is odd."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|"six o’clock"|"Train filming takes us through to Mallow and at six o’clock to the handsome Georgian country house overlooking the quiet rural landscape of the Blackwater River – Longueville House."|"Travelling to Work"|"Michael Palin"
00:00|midnight|"Surprise arrival of Anne James from London. At midnight Ken orders champagne, and Anne gives me the office present – slippers and a pipe!"|"Travelling to Work"|"Michael Palin"
"ap 23:45"|"quarter to twelve"|"Tony O’Neil’s bar, which is at the back of his grocery shop, is our base for much of the day, and I salute the passing of my forties, at a quarter to twelve, with a glass of Guinness in his excellent company."|"Travelling to Work"|"Michael Palin"
"ap 08:15"|8.15|"It’s a long day, and made longer when one of our two vehicles runs out of fuel in a dangerous part of a busy main road. At 8.15, I’m directing oncoming vehicles to slow down whilst Fraser leaps around organising relief."|"Travelling to Work"|"Michael Palin"
"ap 00:45"|12.45|"Set off for Wembley at 12.45 in a BBC car, supplied by Radio Sport, who have also provided me with three £100 tickets for the Arsenal–Wednesday final. All in return for a live appearance on the Cup programme."|"Travelling to Work"|"Michael Palin"
"~ 04:00"|"Around four a.m."|"Around four a.m. the alarm goes and Helen gets up. She’s organised a week’s holiday on a Greek island with three friends from her bereavement class. Tickets have to be collected two hours before the flight, etc. etc. I’m barely conscious of her bending towards me in the gloom and planting a farewell kiss and later, when I hear the taxi door slam, I realise that in all the rush and tumble of this week I don’t even know which island it is she’s going to."|"Travelling to Work"|"Michael Palin"
"ap 01:00"|"one o’clock"|"Looking at the Hay programme I notice that our event is titled ‘Poles Apart’. For some reason I’d thought it was only about Antarctic travel, so, wearily, I must readjust the opening as well as finish the thing.
Catch the one o’clock train from Paddington.
Driven into Hay. Meet Daniel Snowman, who could hardly be anything other than an expert on Polar travel, and Beryl Bainbridge, a little nervous. At half past five she orders a large scotch with water – I follow her example."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|"half past five"|"Looking at the Hay programme I notice that our event is titled ‘Poles Apart’. For some reason I’d thought it was only about Antarctic travel, so, wearily, I must readjust the opening as well as finish the thing.
Catch the one o’clock train from Paddington.
Driven into Hay. Meet Daniel Snowman, who could hardly be anything other than an expert on Polar travel, and Beryl Bainbridge, a little nervous. At half past five she orders a large scotch with water – I follow her example."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|"half past five"|"Driven into Hay. Meet Daniel Snowman, who could hardly be anything other than an expert on Polar travel, and Beryl Bainbridge, a little nervous. At half past five she orders a large scotch with water – I follow her example."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|"six o’clock"|"Freddie Raphael is waiting to give his six o’clock writers’ class, but Bernice Rubens bounces in announcing, without seeing him, ‘They can’t fill up Freddie Raphael’s talk for love nor money.’ I shush her just in time, but Beryl, bless her, has not noticed and blurts out ‘So no-one’s going to Freddie Raphael then?’"|"Travelling to Work"|"Michael Palin"
"ap ~ 11:00"|"about eleven o’clock"|"Out into Belgrave Square about eleven o’clock. Rainer promises to send me an invitation to his crayfish and vodka party!"|"Travelling to Work"|"Michael Palin"
"ap 05:00"|"five o’clock"|"It’s sunny and warm when we return to Cowes to catch the five o’clock boat back to what they all call ‘the Mainland’."|"Travelling to Work"|"Michael Palin"
"ap < 11:30"|"almost 11.30"|"But energy is still required for ‘the arrival at Miss Wright’s’. Because our opening day has been so long and because we had to eat on the way home from the south of the island, Roger and I are not delivered to Seaview until almost 11.30. Miss Wright understandably a bit distressed."|"Travelling to Work"|"Michael Palin"
"ap 07:20"|7.20|"Tumble out of bed at 7.20. The dreaded man from Corian kitchen worktops is our early-morning guest today, and H warns me that he will undoubtedly get some of the way up my nose. She’s right, well, quite spectacularly right. He arrives 25 minutes early, before I’ve had time to break the day in with a cup of tea or a glass of orange juice, and causes immediate disruption."|"Travelling to Work"|"Michael Palin"
"ap 08:00"|eight|"‘Is my little man here to turn the gas off?’ I tell him that he will be here at eight. ‘Oh, these London boys, they don’t know what work is.’"|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"At nine o’clock David Pugh and Billy and Richard Wilson pick their way over the black plastic sheeting in the hallway. Drink wine and discuss directors. Richard W keeps mentioning my name as a possible – or as a double-act with him, and by the end of the two-hour meeting, when all the other names become a blur (Blakemore not available), it seems to have some sense to it. But no decisions taken."|"Travelling to Work"|"Michael Palin"
"ap 07:00"|seven|"Tuesday, September 14th: Bembridge
Roger knocks at seven. Sailing is on for nine o’clock.
Into Blue Jay II, a Bembridge scow – a tough, broad-bottomed, clinker-built sailing boat. The wind is still brisk but has turned from the exposed east to the slightly less exposed north. The rain has stopped."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"Tuesday, September 14th: Bembridge
Roger knocks at seven. Sailing is on for nine o’clock.
Into Blue Jay II, a Bembridge scow – a tough, broad-bottomed, clinker-built sailing boat. The wind is still brisk but has turned from the exposed east to the slightly less exposed north. The rain has stopped."|"Travelling to Work"|"Michael Palin"
"ap 08:50"|"ten to nine"|"Leave them all at ten to nine and whizz down to Vasco and Piero’s. H and I entertain Julian Schlossberg and his latest flame – a lady called Merron. Rather striking, with long ash-blonde hair and a pale, thin face. Turns out she is a psychic."|"Travelling to Work"|"Michael Palin"
09:00|"nine a.m"|"Everywhere we set up the camera people come to talk to me. A simple shot at a telephone box in Ventnor – at nine a.m.! – becomes a distinct effort as I’m besieged by a coach party from Leicester."|"Travelling to Work"|"Michael Palin"
"ap 11:00"|eleven|"At Blackgang Chine a conker festival has been organised. More poking and prodding as I sit waiting in the car. ‘You were supposed to be here at eleven … can you sign to Susan? … ooh look, he’s got his own pen.’"|"Travelling to Work"|"Michael Palin"
"ap > 00:00"|"just after twelve"|"Home just after twelve to be told that there is a story on page three of the Sun about my cheating at conkers on the Isle of Wight. It seems that the misbegotten episode is not altogether behind me and that Simon Dabell, entrepreneur organiser of the festival and the man who owns a theme park that is slowly slipping into the sea, has manufactured a tale of my disqualification and sent it to the Sun."|"Travelling to Work"|"Michael Palin"
"ap 05:30"|"half past five"|"Paul is recording technician – a bit lugubrious, but the atmosphere is pleasantly low-key and I’m able to concentrate on the text. A little tight and tense to begin with – feel my voice being scrutinised, I suppose; then it begins to flow and by half past five we have completed Boy and the more reflective My Year, which I read almost effortlessly."|"Travelling to Work"|"Michael Palin"
"ap 07:20"|7.20|"Will’s new regime has begun. He was apparently up at 7.20, and running on the Heath. He tells me proudly that ‘I nearly killed myself, Dad, I nearly killed myself.’"|"Travelling to Work"|"Michael Palin"
"ap 09:30"|9.30|"A Catalina flying boat will leave Entebbe Airport at 9.30 to fly onto the lake, land and collect the Natural History Museum party; I’ve become, in less than 24 hours, almost an honorary member of the party, and Pierre, the owner of the Catalina, has suggested I might like to fly the short hop from airport to lake before the main group sets off."|"Travelling to Work"|"Michael Palin"
"ap 07:15"|7.15|"Met at the hotel at 7.15 by Samantha Dunn, she of the Emma Thompson eyes and pilot’s stripes on the shoulder, and an Irishwoman called Ann Masterson."|"Travelling to Work"|"Michael Palin"
"ap 09:00"|"nine o’clock"|"Find myself, as last Wednesday morning, being led through the almost deserted airport building and out onto the tarmac. The Catalina which I flew in three days ago is still there, its defunct starboard engine being dismantled prior to replacement.3
Sam taxis the Cessna and we take off at nine o’clock.
The gentle green hills of the Lake Victoria littoral gradually give way to great swathes of papyrus swamp on the eastern corner of Lake Kyoga, then to patchy grassland – much of it scarred by burning – and finally into semi-desert. This is Karamoja – an area which has still to be ‘subdued’ by the government and which the UN still don’t consider safe enough to operate in."|"Travelling to Work"|"Michael Palin"
21:30|"9.30 at night"|"Written by torch (between teeth) and candlelight. It’s 9.30 at night. I’m on day three of my safari. A mosquito buzzes around."|"Travelling to Work"|"Michael Palin"
18:15|"6.15 in the evening"|"It’s 6.15 in the evening. I’m writing on the verandah of my tent (set on a firm wooden base) looking out at the steeply forested slopes wherein the gorillas can be found."|"Travelling to Work"|"Michael Palin"
"ap 06:00"|"six o’clock"|"For a time it seemed as if our day of gorilla-tracking would be as abortive as the six o’clock game drive at Mweya yesterday morning, when for half an hour we saw only rabbits."|"Travelling to Work"|"Michael Palin"
"ap 03:10"|3.10|"At 3.10, 35 minutes after the initial shaking, my tent shakes again, violently enough for the mirror to rattle. The sensation lasts maybe five seconds, a lot less than the shuddering which woke me at half past two, but it’s enough to get me out of bed, looking rather desperately for a pair of underpants (I shall die in a blazing building one day looking for my underpants!). Pull on trousers, and go out and check underneath the timber base to see if anything could be trapped there. There was nothing. The night was serene."|"Travelling to Work"|"Michael Palin"
"ap 02:30"|"half past two"|"At 3.10, 35 minutes after the initial shaking, my tent shakes again, violently enough for the mirror to rattle. The sensation lasts maybe five seconds, a lot less than the shuddering which woke me at half past two, but it’s enough to get me out of bed, looking rather desperately for a pair of underpants (I shall die in a blazing building one day looking for my underpants!). Pull on trousers, and go out and check underneath the timber base to see if anything could be trapped there. There was nothing. The night was serene."|"Travelling to Work"|"Michael Palin"
