11:31|"11:31 AM"|"
From: PBCupLover – December 7, 2012 – 11:31 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:32|"11:32 AM"|"
From: Renee Greene – December 7, 2012 – 11:32 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
11:35|"11:35 AM"|"
From: PBCupLover – December 7, 2012 – 11:35 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:36|"11:36 AM"|"
From: Renee Greene – December 7, 2012 – 11:36 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
19:12|"7:12 PM"|"From: Renee Greene – December 7, 2012 – 7:12 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, cassidy"|"The Click Trilogy"|"Lisa Becker"
20:30|"8:30 PM"|"
From: Ashley Gordon – December 7, 2012 – 8:30 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
21:02|"9:02 PM"|"From: PBCupLover– December 7, 2012 – 9:02 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:02|"8:02 AM"|"
From: cassidy – December 8, 2012 – 8:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:02|"8:02 AM"|"
From: Renee Greene– December 8, 2012 – 8:02 AM
To: cassidy"|"The Click Trilogy"|"Lisa Becker"
09:01|"9:01 AM"|"
From: PBCupLover – December 8, 2012 – 9:01 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:30|"11:30 AM"|"If you could have a year in any place in the world – all expenses paid – where would you go? 
    If you could read the private diary of someone you know, who would it be? 
    If you had to eliminate one season permanently, which one would it be? 
    If you had to eat the same meal for the rest of your life, without any nutritional consequences, what would it be? 
    If you could star in a love scene with any living actor, who would it be with?
From: Renee Greene – December 8, 2012 – 11:30 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
14:03|"2:03 PM"|"
From: PBCupLover – December 8, 2012 – 2:03 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
14:18|"2:18 PM"|"From: Renee Greene – December 8, 2012 – 2:18 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
14:25|"2:25 PM"|"
From: PBCupLover – December 8, 2012 – 2:25 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:30|"4:30 PM"|"
From: PBCupLover – December 8, 2012 – 4:30 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:32|"5:32 PM"|"
From: Renee Greene – December 8, 2012 – 5:32 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
17:38|"5:38 PM"|"
From: PBCupLover – December 8, 2012 – 5:38 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:32|"6:32 PM"|"
From: Renee Greene – December 8, 2012 – 6:32 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, cassidy"|"The Click Trilogy"|"Lisa Becker"
18:45|"6:45 PM"|"
From: Ashley Gordon – December 8, 2012 – 6:45 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:49|"6:49 PM"|"
From: Renee Greene – December 8, 2012 – 6:49 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
19:39|"7:39 PM"|"
From: PBCupLover – December 8, 2012 – 7:39 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
20:02|"8:02 PM"|"From: Ashley Gordon – December 8, 2012 – 8:02 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
22:15|"10:15 PM"|"
From: Renee Greene – December 8, 2012 – 10:15 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
22:15|"10:15 PM"|"
From: PBCupLover – December 8, 2012 – 10:15 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
22:18|"10:18 PM"|"From: Renee Greene – December 8, 2012 – 10:18 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
22:22|"10:22 PM"|"
From: Renee Greene – December 8, 2012 – 10:22 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
08:25|"8:25 AM"|"
From: PBCupLover – December 9, 2012 – 8:25 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:32|"11:32 AM"|"
From: Ashley Gordon – December 9, 2012 – 11:32 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:02|"12:02 PM"|"
From: Renee Greene – December 9, 2012 – 12:02 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
13:32|"1:32 PM"|"From: Ashley Gordon – December 9, 2012 – 1:32 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:45|"1:45 PM"|"
From: Renee Greene – December 9, 2012 – 1:45 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
16:45|"4:45 PM"|"
From: Renee Greene – December 9, 2012 – 4:45 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:53|"4:53 PM"|"From: PBCupLover – December 9, 2012 – 4:53 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:54|"4:54 PM"|"
From: Renee Greene – December 9, 2012 – 4:54 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:55|"4:55 PM"|"
From: PBCupLover – December 9, 2012 – 4:55 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:58|"4:58 PM"|"
From: Renee Greene – December 9, 2012 – 4:58 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:59|"4:59 PM"|"
From: PBCupLover – December 9, 2012 – 4:59 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:00|"5:00 PM"|"
From: Renee Greene – December 9, 2012 – 5:00 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
22:52|"10:52 PM"|"
From: Renee Greene – December 9, 2012 – 10:52 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, cassidy"|"The Click Trilogy"|"Lisa Becker"
08:28|"8:28 AM"|"
From: PBCupLover – December 10, 2012 – 8:28 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:52|"9:52 AM"|"
From: Renee Greene – December 10, 2012 – 9:52 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
09:58|"9:58 AM"|"
From: PBCupLover – December 10, 2012 – 9:58 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:07|"10:07 AM"|"
From: Renee Greene – December 10, 2012 – 10:07 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
"~ 00:00"|"around midnight"|"Enormous!  One time, right after college, we were living in West LA.  She got pulled over on Mulholland around midnight going some insane speed around the canyon.  The officer walked up alongside her car.  She rolled down the window, cranked up the music and rocked out to the song while he stood there and waited.  When the song was over, she turned the radio down and calmly said, ""Well, if you aren't going to ask me out, I figured my night was ruined.  I might as well enjoy one last song."""|"The Click Trilogy"|"Lisa Becker"
10:09|"10:09 AM"|"
From: PBCupLover – December 10, 2012 – 10:09 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:10|"10:10 AM"|"
From: Renee Greene – December 10, 2012 – 10:10 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
10:11|"10:11 AM"|"
From: PBCupLover – December 10, 2012 – 10:11 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:12|"10:12 AM"|"
From: Renee Greene – December 10, 2012 – 10:12 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
10:13|"10:13 AM"|"
From: PBCupLover – December 10, 2012 – 10:13 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:15|"10:15 AM"|"
From: Renee Greene – December 10, 2012 – 10:15 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
10:17|"10:17 AM"|"
From: PBCupLover – December 10, 2012 – 10:17 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:18|"10:18 AM"|"
From: Renee Greene – December 10, 2012 – 10:18 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
18:49|"6:49 PM"|"
From: Renee Greene – December 10, 2012 – 6:49 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, cassidy"|"The Click Trilogy"|"Lisa Becker"
19:02|"7:02 PM"|"
From: PBCupLover – December 10, 2012 – 7:02 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
20:27|"8:27 PM"|"
From: Mark Finlay – December 10, 2012 – 8:27 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
02:25|"2:25 AM"|"
From: Ashley Gordon – December 11, 2012 – 2:25 AM
To: Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
08:02|"8:02 AM"|"
From: PBCupLover – December 11, 2012 – 8:02 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:12|"9:12 AM"|"If you had to have a personal friend redecorate your house, who would you pick to do it? 
    If you could do any job in the world for one day, what would it be? 
    If you had to get a tattoo, where on your body would you get it and what would it be of? 
    If you could have one superpower, what would it be? 
    If time and effort wasn’t a consideration, what would you eat for breakfast?
From: Renee Greene – December 11, 2012 – 9:12 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
09:15|"9:15 AM"|"From: Renee Greene – December 11, 2012 – 9:15 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
09:20|"9:20 AM"|"
From: PBCupLover – December 11, 2012 – 9:20 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:21|"9:21 AM"|"
From: Renee Greene – December 11, 2012 – 9:21 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
09:21|"9:21 AM"|"
From: PBCupLover – December 11, 2012 – 9:21 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:22|"9:22 AM"|"
From: Renee Greene – December 11, 2012 – 9:22 AM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
17:28|"5:28 PM"|"
From: Renee Greene – December 11, 2012 – 5:28 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, cassidy"|"The Click Trilogy"|"Lisa Becker"
18:22|"6:22 PM"|"
From: cassidy – December 11, 2012 – 6:22 PM
To: PBCupLover, Mark Finlay, Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:28|"6:28 PM"|"
From: Renee Greene – December 11, 2012 – 6:28 PM
To: cassidy"|"The Click Trilogy"|"Lisa Becker"
19:05|"7:05 PM"|"From: Ashley Gordon – December 11, 2012 – 7:05 PM
To: cassidy"|"The Click Trilogy"|"Lisa Becker"
19:12|"7:12 PM"|"
From: Renee Greene – December 11, 2012 – 7:12 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
19:30|"7:30 PM"|"
From: PBCupLover – December 11, 2012 – 7:30 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
19:33|"7:33 PM"|"
From: Renee Greene – December 11, 2012 – 7:33 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
11:12|"11:12 AM"|"
From: Renee Greene – December 12, 2012 – 11:12 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:11|"1:11 PM"|"
From: Shelley Manning – December 12, 2012 – 1:11 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:18|"1:18 PM"|"
From: Renee Greene – December 12, 2012 – 1:18 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:20|"1:20 PM"|"
From: Renee Greene – December 12, 2012 – 1:20 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
13:32|"1:32 PM"|"
From: PBCupLover – December 12, 2012 – 1:32 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:36|"1:36 PM"|"
From: Renee Greene – December 12, 2012 – 1:36 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
08:22|"8:22 AM"|"Chapter 1 – The New Normal
From: Renee Greene – June 26, 2013 – 8:22 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:33|"8:33 AM"|"
From: Shelley Manning – June 26, 2013 – 8:33 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
08:42|"8:42 AM"|"
From: Renee Greene – June 26, 2013 – 8:42 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
08:55|"8:55 AM"|"
From: Shelley Manning – June 26, 2013 – 8:55 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:02|"9:02 AM"|"
From: Renee Greene – June 26, 2013 – 9:02 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:15|"9:15 AM"|"
From: Shelley Manning – June 26, 2013 – 9:15 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:17|"9:17 AM"|"
From: Renee Greene – June 26, 2013 – 9:17 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:18|"9:18 AM"|"
From: Shelley Manning – June 26, 2013 – 9:18 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:20|"9:20 AM"|"
From: Renee Greene – June 26, 2013 – 9:20 AM
To: PBCupLover, Ashley Gordon, Mark Finlay, cassidy"|"The Click Trilogy"|"Lisa Becker"
11:30|"11:30 AM"|"
From: Ashley Gordon – June 26, 2013 – 11:30 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:33|"11:33 AM"|"
From: Renee Greene – June 26, 2013 – 11:33 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
14:35|"2:35 PM"|"
From: cassidy – June 26, 2013 – 2:35 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
15:32|"3:32 PM"|"
From: Ashley Gordon – June 26, 2013 – 3:32 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
15:40|"3:40 PM"|"
From: Renee Greene – June 26, 2013 – 3:40 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
15:48|"3:48 PM"|"
From: Ashley Gordon – June 26, 2013 – 3:48 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:16|"4:16 PM"|"
From: Renee Greene – June 26, 2013 – 4:16 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:22|"4:22 PM"|"
From: PBCupLover – June 26, 2013 – 4:22 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:24|"4:24 PM"|"
From: Renee Greene – June 26, 2013 – 4:24 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:25|"4:25 PM"|"
From: PBCupLover – June 26, 2013 – 4:25 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:25|"4:25 PM"|"
From: Renee Greene – June 26, 2013 – 4:25 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
16:26|"4:26 PM"|"
From: PBCupLover – June 26, 2013 – 4:26 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:26|"4:26 PM"|"
From: Renee Greene – June 26, 2013 – 4:26 PM
To: PBCupLover"|"The Click Trilogy"|"Lisa Becker"
14:32|"2:32 PM"|"
From: Renee Greene – June 29, 2013 – 2:32 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:08|"6:08 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:08 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:10|"6:10 PM"|"
From: Renee Greene – June 29, 2013 – 6:10 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:12|"6:12 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:12 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:16|"6:16 PM"|"
From: Renee Greene – June 29, 2013 – 6:16 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:18|"6:18 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:18 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:18|"6:18 PM"|"
From: Renee Greene – June 29, 2013 – 6:18 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:19|"6:19 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:19 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:21|"6:21 PM"|"
From: Renee Greene – June 29, 2013 – 6:21 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:24|"6:24 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:24 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
18:26|"6:26 PM"|"
From: Renee Greene – June 29, 2013 – 6:26 PM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
18:30|"6:30 PM"|"
From: Ashley Gordon – June 29, 2013 – 6:30 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:02|"10:02 AM"|"Chapter 2 – Fireworks
From: Renee Greene – July 3, 2013 – 10:02 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
10:03|"10:03 AM"|"
From: Shelley Manning – July 3, 2013 – 10:03 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:04|"10:04 AM"|"
From: Renee Greene – July 3, 2013 – 10:04 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
10:06|"10:06 AM"|"
From: Shelley Manning – July 3, 2013 – 10:06 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:07|"10:07 AM"|"
From: Renee Greene – July 3, 2013 – 10:07 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:08|"9:08 AM"|"
From: cassidy – July 4, 2013 – 9:08 AM
To: <undisclosed recipients>"|"The Click Trilogy"|"Lisa Becker"
09:10|"9:10 AM"|"
From: Shelley Manning – July 4, 2013 – 9:10 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:11|"9:11 AM"|"
From: Renee Greene – July 4, 2013 – 9:11 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
09:12|"9:12 AM"|"
From: Shelley Manning – July 4, 2013 – 9:12 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:01|"11:01 AM"|"
From: Renee Greene – July 5, 2013 – 11:01 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:31|"12:31 PM"|"
From: Shelley Manning – July 5, 2013 – 12:31 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:32|"12:32 PM"|"
From: Renee Greene – July 5, 2013 – 12:32 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:33|"12:33 PM"|"
From: Shelley Manning – July 5, 2013 – 12:33 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:34|"12:34 PM"|"
From: Renee Greene – July 5, 2013 – 12:34 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:36|"12:36 PM"|"
From: Shelley Manning – July 5, 2013 – 12:36 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:42|"12:42 PM"|"
From: Renee Greene – July 5, 2013 – 12:42 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:44|"12:44 PM"|"
From: Shelley Manning – July 5, 2013 – 12:44 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:51|"12:51 PM"|"
From: Renee Greene – July 5, 2013 – 12:51 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
12:53|"12:53 PM"|"
From: Shelley Manning – July 5, 2013 – 12:53 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:57|"12:57 PM"|"
From: Renee Greene – July 5, 2013 – 12:57 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:02|"1:02 PM"|"
From: Shelley Manning – July 5, 2013 – 1:02 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:07|"1:07 PM"|"
From: Renee Greene – July 5, 2013 – 1:07 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:10|"1:10 PM"|"
From: Shelley Manning – July 5, 2013 – 1:10 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:12|"1:12 PM"|"
From: Renee Greene – July 5, 2013 – 1:12 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:15|"1:15 PM"|"
From: Shelley Manning – July 5, 2013 – 1:15 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
13:18|"1:18 PM"|"
From: Renee Greene – July 5, 2013 – 1:18 PM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
13:22|"1:22 PM"|"
From: Shelley Manning – July 5, 2013 – 1:22 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:02|"10:02 AM"|"
From: Ashley Gordon – July 12, 2013 – 10:02 AM
To: Renee Greene, Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
10:00|"10 am"|"ARG!  I'm so frustrated.  Siobhan has been barfing all day.  I've already bathed her twice and changed her clothes 4 times and it's only 10 am."|"The Click Trilogy"|"Lisa Becker"
10:10|"10:10 AM"|"
From: Shelley Manning – July 12, 2013 – 10:10 AM
To: Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:25|"10:25 AM"|"
From: Renee Greene – July 12, 2013 – 10:25 AM
To: Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
10:29|"10:29 AM"|"
From: Shelley Manning – July 12, 2013 – 10:29 AM
To: Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:30|"10:30 AM"|"
From: Renee Greene – July 12, 2013 – 10:30 AM
To: Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
10:31|"10:31 AM"|"
From: Shelley Manning – July 12, 2013 – 10:31 AM
To: Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:31|"10:31 AM"|"
From: Renee Greene – July 12, 2013 – 10:31 AM
To: Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
11:12|"11:12 AM"|"
From: Ashley Gordon – July 12, 2013 – 11:12 AM
To: Renee Greene, Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
11:14|"11:14 AM"|"
From: Renee Greene – July 12, 2013 – 11:14 AM
To: Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
11:16|"11:16 AM"|"
From: Shelley Manning – July 12, 2013 – 11:16 AM
To: Renee Greene, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
11:19|"11:19 AM"|"
From: Renee Greene – July 12, 2013 – 11:19 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
11:19|"11:19 AM"|"Have you no sympathy, woman?
From: Shelley Manning – July 12, 2013 – 11:19 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
11:20|"11:20 AM"|"
From: Renee Greene – July 12, 2013 – 11:20 AM
To: Shelley Manning"|"The Click Trilogy"|"Lisa Becker"
11:21|"11:21 AM"|"
From: Shelley Manning – July 12, 2013 – 11:21 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
10:23|"10:23 AM"|"
From: Renee Greene – July 17, 2013 – 10:23 AM
To: cassidy, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
11:22|"11:22 AM"|"
From: Mark Finlay – July 17, 2013 – 11:22 AM
To: cassidy, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
05:00|"5:00 a.m."|"Cass is working mornings for a few more weeks and then switches to nights.  Her call time is 5:00 a.m.  Could we do an early dinner somewhere?"|"The Click Trilogy"|"Lisa Becker"
11:27|"11:27 AM"|"
From: cassidy – July 17, 2013 – 11:27 AM
To: Renee Greene, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
12:01|"12:01 PM"|"
From: Renee Greene – July 17, 2013 – 12:01 PM
To: cassidy, Mark Finlay"|"The Click Trilogy"|"Lisa Becker"
08:05|"8:05 AM"|"
From: Renee Greene – July 26, 2013 – 8:05 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
09:22|"9:22 AM"|"
From: Ashley Gordon – July 26, 2013 – 9:22 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
12:00|noon|"Yes, we are still on.  I'll meet you there at noon.  I'll be easy to spot.  I'll be the frazzled woman with spit up on her clothes toting around a 9 month-old and all of her gear."|"The Click Trilogy"|"Lisa Becker"
09:24|"9:24 AM"|"
From: Renee Greene – July 26, 2013 – 9:24 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
09:27|"9:27 AM"|"
From: Ashley Gordon – July 26, 2013 – 9:27 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:29|"9:29 AM"|"
From: Renee Greene – July 26, 2013 – 9:29 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
09:32|"9:32 AM"|"
From: Ashley Gordon – July 26, 2013 – 9:32 AM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
09:34|"9:34 AM"|"
From: Renee Greene – July 26, 2013 – 9:34 AM
To: Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
14:32|"2:32 PM"|"Chapter 3 – Major Conundrum
From: Renee Greene – July 27, 2013 – 2:32 PM
To: PBCupLover, Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
14:34|"2:34 PM"|"
From: PBCupLover – July 27, 2013 – 2:34 PM
To: Renee Greene, Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
15:22|"3:22 PM"|"
From: Ashley Gordon – July 27, 2013 – 3:22 PM
To: PBCupLover, Shelley Manning, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:01|"4:01 PM"|"
From: Shelley Manning – July 27, 2013 – 4:01 PM
To: PBCupLover, Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:05|"4:05 PM"|"
From: Ashley Gordon – July 27, 2013 – 4:05 PM
To: PBCupLover, Shelley Manning, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:11|"4:11 PM"|"
From: Shelley Manning – July 27, 2013 – 4:11 PM
To: PBCupLover, Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:17|"4:17 PM"|"
From: Renee Greene – July 27, 2013 – 4:17 PM
To: PBCupLover, Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
16:22|"4:22 PM"|"
From: PBCupLover – July 27, 2013 – 4:22 PM
To: Renee Greene, Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
16:24|"4:24 PM"|"
From: Ashley Gordon – July 27, 2013 – 4:24 PM
To: PBCupLover, Shelley Manning, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
16:25|"4:25 PM"|"
From: Renee Greene – July 27, 2013 – 4:25 PM
To: PBCupLover, Shelley Manning, Ashley Gordon"|"The Click Trilogy"|"Lisa Becker"
16:28|"4:28 PM"|"
From: Ashley Gordon – July 27, 2013 – 4:28 PM
To: PBCupLover, Shelley Manning, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:02|"5:02 PM"|"
From: Shelley Manning – July 27, 2013 – 5:02 PM
To: PBCupLover, Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:03|"5:03 PM"|"
From: Shelley Manning – July 27, 2013 – 5:03 PM
To: PBCupLover, Ashley Gordon, Renee Greene"|"The Click Trilogy"|"Lisa Becker"
17:10|"5:10 PM"|"
From: Ashley Gordon – July 27, 2013 – 5:10 PM
To: Renee Greene"|"The Click Trilogy"|"Lisa Becker"
