"~ 20:00"|"about eight o‘clock in the evening"|"It was about eight o‘clock in the evening: as he did not know the streets, he walked at random."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|Midnight|"His blood rushed violently to his temples. He walked back and forth constantly. Midnight was struck first from the parish church, then from the  city hall. He counted the twelve strokes of the two clocks, and he compared the sound of the two bells. It reminded him that, a few days before, he had seen at a junkshop an old bell for sale, upon which was this name:  Antoine Albin de Romainville."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:00"|three|"THE CLOCK struck three. For five hours he had been walking thus, almost without interruption, when he dropped into his chair."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 05:00"|"five o‘clock"|"“Well,” said he, “what is it?”
“Monsieur Mayor, it is just five o‘clock.”
“What is that to me?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 01:00"|"one o‘clock"|"These vehicles, which nothing resembles today, were indescribably misshapen and clumsy, and when they were seen from a distance crawling along some road in the horizon, they were like those insects called, I think, termites, which with a slender body draw a great train behind. They went,  however, very fast. The mail that left Arras every night at one o‘clock, after the passing of the dispatches from Paris, arrived at M—sur M—a little before five in the morning."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 05:00"|"a little before five in the morning"|"These vehicles, which nothing resembles today, were indescribably misshapen and clumsy, and when they were seen from a distance crawling along some road in the horizon, they were like those insects called, I think, termites, which with a slender body draw a great train behind. They went,  however, very fast. The mail that left Arras every night at one o‘clock, after the passing of the dispatches from Paris, arrived at M—sur M—a little before five in the morning."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"At noon the doctor came again, left a few prescriptions, inquired whether the mayor had been at the infirmary, and shook his head."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:00"|"three o‘clock"|"Monsieur Madeleine usually came at three o‘clock to see the sick woman. As promptness was kindness, he was prompt."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap ~ 02:30"|"About half-past two"|"About half-past two, Fantine began to be agitated. In the space of twenty minutes, she asked the nun more than ten times: “My sister, what time is it?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:00"|three|"The clock struck three. At the third stroke, Fantine rose up in bed—ordinarily she could hardly turn herself—she joined her two shrunken and yellow hands in a sort of convulsive clasp, and the nun heard from her one of those deep sighs which seem to raise a great weight. Then Fantine turned and looked towards the door."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 05:00"|five|"The clock struck five. Then the sister heard her speak very low and gently: “But since I am going away to-morrow, he does wrong not to come to-day!”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 06:00"|six|"The clock struck six. Fantine did not appear to hear. She seemed no longer to pay attention to anything around her."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 06:00"|"six o‘clock"|"The servant related in a whisper to Sister Simplice that the mayor had gone away that morning before six o‘clock in a little tilbury drawn by a white horse, cold as the weather was; that he went alone, without even a driver, that no one knew the road he had taken, that some said he had been seen to turn off by the road to Arras, that others were sure they had met him on the road to Paris. That when he went away he seemed, as usual, very kind, and that he simply said to the portress that he need not be expected that night."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 07:00"|seven|"Between seven and eight o‘clock the doctor came. Hearing no sound, he supposed that Fantine was asleep, went in softly, and approached the bed on tiptoe. He drew the curtains aside, and by the glimmer of the twilight he saw Fantine’s large calm eyes looking at him."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 08:00"|"eight o‘clock"|"Between seven and eight o‘clock the doctor came. Hearing no sound, he supposed that Fantine was asleep, went in softly, and approached the bed on tiptoe. He drew the curtains aside, and by the glimmer of the twilight he saw Fantine’s large calm eyes looking at him."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 20:00"|"NEARLY eight o‘clock in the evening"|"IT WAS NEARLY eight o‘clock in the evening when the carriole which we left on the road drove into the yard of the Hotel de la Poste at Arras. The man whom we have followed thus far, got out, answered the hospitalities of the inn’s people with an absent-minded air, sent back the extra horse, and took the little white one to the stable himself; then he opened the door of a billiard-room on the first floor, took a seat, and leaned his elbows on the table. He had spent fourteen hours in this trip, which he expected to make in six. He did himself the justice to feel that it was not his fault, but at bottom he was not sorry for it."|"Les Miserables (Abridged)"|"Victor Hugo"
01:00|"one o‘clock in the morning"|"The hostess led him to the Post Office; he showed his passport and inquired if there were an opportunity to return that very night to M—sur M—by the mail coach; only one seat was vacant, that by the side of the driver; he retained it and paid for it. “Monsieur,” said the booking clerk, “don’t fail to be here ready to start at precisely one o‘clock in the morning.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 06:00"|"six o‘clock"|"“If monsieur wishes to see a trial, he is rather late. Ordinarily the sessions close at six o‘clock.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"< 00:00"|"before midnight"|"He approached several groups and listened to their talk. The calendar of the term being very heavy, the judge had set down two short, simple cases for that day. They had begun with the infanticide, and now were on the convict, the recidivist, the “habitual offender.” This man had stolen some apples, but that did not appear to be very well proven; what was proven, was that he had been in the galleys at Toulon. This was what ruined his case. The examination of the man had been finished, and the testimony of the witnesses had been taken; but there yet remained the argument of the counsel, and the summing up of his prosecuting attorney; it would hardly be finished before midnight. The man would probably be condemned; the prosecuting attorney was very good, and never failed with his prisoners; he was a fellow of talent, who wrote poetry."|"Les Miserables (Abridged)"|"Victor Hugo"
19:00|"seven o’clock at night"|"“I have this to say: That I have been a wheelwright at Paris; that it was at M. Baloup’s too. It is a hard life to be a wheelwright, you always work out-doors, in yards, under sheds when you have good bosses, never in shops, because you must have room, you see. In the winter, it is so cold that you thresh your arms to warm them; but the bosses won’t allow that; they say it is a waste of time. It is tough work to handle iron when there is ice on the pavements. It wears a man out quick. You get old when you are young at this trade. A man is used up by forty. I was fifty-three; I was sick a good deal. And then the workmen are so cruel! When a poor fellow isn’t young, they always call you old bird, and old beast! I earned only thirty sous a day, they paid me as little as they could—the bosses took advantage of my age. Then I had my daughter, who was a washerwoman at the river. She earned a little for herself; between us two, we got on; she had hard work too. All day long up to the waist in a tub, in rain, in snow, with wind that cuts your face when it freezes, it is all the same, the washing must be done; there are folks who hav‘n’t much linen and are waiting for it; if you don’t  wash you lose your customers. The planks are not well matched, and the water falls on you everywhere. You get your clothes wet through and through; the cold bites you to the bone. She washed too in the laundry of the Enfants-Rouges, where the water comes in through pipes. There you are not in the tub. You wash in front of you under the pipe, and rinse behind you in the trough. This is under cover, and you are not so cold. But there is a steam that is terrible and ruins your eyes. She would come home at seven o’clock at night, and go to bed right away, she was so tired. Her husband used to beat her. She is dead. We wasn’t very happy. She was a good girl; she never went to balls, and was very quiet. I remember one Shrove Tuesday she went to bed at eight o‘clock. Look here, I am telling the truth. You have only to ask if ’tisn’t so. Ask! how stupid I am! Paris is a gulf. Who is there that knows Father Champmathieu? But there is M. Baloup. Go and see M. Baloup. I don’t know what more you want of me.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 08:00"|"eight o‘clock"|"“I have this to say: That I have been a wheelwright at Paris; that it was at M. Baloup’s too. It is a hard life to be a wheelwright, you always work out-doors, in yards, under sheds when you have good bosses, never in shops, because you must have room, you see. In the winter, it is so cold that you thresh your arms to warm them; but the bosses won’t allow that; they say it is a waste of time. It is tough work to handle iron when there is ice on the pavements. It wears a man out quick. You get old when you are young at this trade. A man is used up by forty. I was fifty-three; I was sick a good deal. And then the workmen are so cruel! When a poor fellow isn’t young, they always call you old bird, and old beast! I earned only thirty sous a day, they paid me as little as they could—the bosses took advantage of my age. Then I had my daughter, who was a washerwoman at the river. She earned a little for herself; between us two, we got on; she had hard work too. All day long up to the waist in a tub, in rain, in snow, with wind that cuts your face when it freezes, it is all the same, the washing must be done; there are folks who hav‘n’t much linen and are waiting for it; if you don’t  wash you lose your customers. The planks are not well matched, and the water falls on you everywhere. You get your clothes wet through and through; the cold bites you to the bone. She washed too in the laundry of the Enfants-Rouges, where the water comes in through pipes. There you are not in the tub. You wash in front of you under the pipe, and rinse behind you in the trough. This is under cover, and you are not so cold. But there is a steam that is terrible and ruins your eyes. She would come home at seven o’clock at night, and go to bed right away, she was so tired. Her husband used to beat her. She is dead. We wasn’t very happy. She was a good girl; she never went to balls, and was very quiet. I remember one Shrove Tuesday she went to bed at eight o‘clock. Look here, I am telling the truth. You have only to ask if ’tisn’t so. Ask! how stupid I am! Paris is a gulf. Who is there that knows Father Champmathieu? But there is M. Baloup. Go and see M. Baloup. I don’t know what more you want of me.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"> 00:00"|"after midnight"|"The half hour after midnight was striking when M. Madeleine left the hall of the Circuit Court of Arras. He had returned to his inn just in time to take the mail-coach, in which it will be remembered he had reserved his seat. A little before six in the morning he had reached M——sur M——, where his first care had been to post his letter to M. Laffitte, then go to the infirmary and visit Fantine."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 06:00"|"A little before six in the morning"|"The half hour after midnight was striking when M. Madeleine left the hall of the Circuit Court of Arras. He had returned to his inn just in time to take the mail-coach, in which it will be remembered he had reserved his seat. A little before six in the morning he had reached M——sur M——, where his first care had been to post his letter to M. Laffitte, then go to the infirmary and visit Fantine."|"Les Miserables (Abridged)"|"Victor Hugo"
"< 00:00"|"Towards midnight"|"Towards midnight a man was prowling or rather crawling along the sunken road of Ohain. He was, to all appearance, one of those whom we have just described, neither English nor French, peasant nor soldier, less a man than a ghoul, attracted by the scent of the corpses, counting theft for victory, coming to rifle Waterloo. He was dressed in a workman’s smock  which was in part an overcoat, was restless and daring, looking behind and before as he went. Who was this man? Night, probably, knew more of his doings than day! He had no knapsack, but evidently wide pockets under his overcoat. From time to time he stopped, examined the plain around him as if to see if he were observed, stooped down suddenly, stirred on the ground something silent and motionless, then rose up and skulked away. His gliding movement, his attitudes, his rapid and mysterious gestures, made him seem like those twilight spectres which haunt ruins and which the old Norman legends call the Goers."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 07:00"|"seven o‘clock"|"It was therefore a serious matter for each household to obtain its supply of water. The great houses, the aristocracy, the Thénardier tavern included, paid a liard a bucket-full to an old man who made it his business, and whose income from the Montfermeil water-works was about eight sous per day; but this man worked only till seven o‘clock in summer and five in the winter, and when night had come on, and the first-floor shutters were closed, whoever had no drinking-water went after it, or went without."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"THE ROW of booths extended along the street from the church, the reader will remember, as far as the Thénardier tavern. These booths, on account of the approaching passage of the citizens on their way to the midnight mass, were all illuminated with candles, burning in paper cones, which, as the schoolmaster of Montfermeil, who was at that moment seated at one of Thénardier’s tables, said, produced a magical effect. On the other hand, not a star was to be seen in the sky."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 04:15"|"quarter past four"|"At a quarter past four, that is to say, after dark, he passed in front of the theatre of the Porte Saint Martin where the play that day was The Two Convicts. The poster, lit up by the reflection from the theatre, seemed to strike him, for, although he was walking rapidly, he stopped to read it.  A moment after, he was in the cul-de-sac de la Planchette, and entered the Pewter platter, which was then the office of the Lagny stage. This stage started at half past four. The horses were harnessed, and the travellers, who had been called by the driver hastily, were climbing the high iron steps of the vehicle."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 04:30"|"half past four"|"At a quarter past four, that is to say, after dark, he passed in front of the theatre of the Porte Saint Martin where the play that day was The Two Convicts. The poster, lit up by the reflection from the theatre, seemed to strike him, for, although he was walking rapidly, he stopped to read it.  A moment after, he was in the cul-de-sac de la Planchette, and entered the Pewter platter, which was then the office of the Lagny stage. This stage started at half past four. The horses were harnessed, and the travellers, who had been called by the driver hastily, were climbing the high iron steps of the vehicle."|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 18:00"|"About six o‘clock in the evening"|"The driver wrapped himself up in his cloak. It was cold. The man did not appear to notice it. In this way they passed through Gournay and Neuilly sur Marne. About six o‘clock in the evening they were at Chelles. The driver stopped to let his horses blow, in front of the waggoners’ tavern established in the old buildings of the royal abbey."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"Several hours passed away. The midnight mass was said, the revel was finished, the drinkers had gone, the house was closed, the room was deserted,  the fire had gone out, the stranger still remained in the same place and in the same posture. From time to time he changed the elbow on which he rested. That was all. But he had not spoken a word since Cosette was gone."|"Les Miserables (Abridged)"|"Victor Hugo"
02:00|"two in the morning"|"“Is he going to spend the night like this?” grumbled the Thénardiess. When the clock struck two in the morning, she acknowledged herself beaten, and said to her husband: “I am going to bed, you may do as you like.” The husband sat down at a table in a corner, lighted a candle, and began to read the Courrier Français."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 06:00"|"six o‘clock"|"A moment afterwards, Jean Valjean accosted her, and asked her to get this thousand-franc bill changed for him, adding that it was the half-yearly interest on his property which he had received on the previous day. “Where?” thought the old woman. He did not go out until six o‘clock, and the government treasury is certainly not open at that hour. The old woman got the note changed, all the while forming her conjectures. This bill of a thousand francs, commented upon and multiplied, gave rise to a host of breathless conferences among the gossips of the Rue des Vignes Saint Marcel."|"Les Miserables (Abridged)"|"Victor Hugo"
20:00|"eight o‘clock in the evening"|"Some days after, it might be eight o‘clock in the evening, he was in his room, giving Cosette her spelling lesson, which the child was repeating in a loud voice, when he heard the door of the building open and close again. That seemed odd to him. The old woman, the only occupant of the house besides himself and Cosette, always went to bed at dark to save candles. Jean Valjean made a sign to Cosette to be silent. He heard some one coming up the stairs. Possibly, it might be the old woman who had felt unwell and had been to the druggist’s. Jean Valjean listened. The footstep was heavy, and sounded like a man’s; but the old woman wore heavy shoes, and there is nothing so much like the step of a man as the step of an old woman. However, Jean Valjean blew out his candle."|"Les Miserables (Abridged)"|"Victor Hugo"
07:00|"seven in the morning"|"At seven in the morning, when the old lady came to clear up the rooms, Jean Valjean eyed her sharply, but asked her no questions. The good dame appeared as usual."|"Les Miserables (Abridged)"|"Victor Hugo"
20:00|"eight in the evening"|"At her age and on that boulevard, eight in the evening is the very darkest of the night."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 11:00"|"eleven o‘clock"|"As eleven o‘clock struck in the tower of Saint Etienne du Mont, he crossed the Rue de Pontoise in front of the Police Station, which is at No. 14. Some moments afterwards, the instinct of which we have already spoken made him turn his head. At this moment he saw distinctly—thanks to the station house lamp which revealed them—three men following him quite near, pass one after another under this lamp on the dark side of the street. One of these men entered the passage leading to the station house. The one in advance appeared to him decidedly suspicious."|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"He needed a cord. Jean Valjean had none. Where could he find a cord, at midnight, in the Rue Polonceau? Truly at that instant, if Jean Valjean had had a kingdom, he would have given it for a rope."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 01:00"|one|"THE COLD NIGHT WIND had risen, which indicated that it must be between one and two o‘clock in the morning. Poor Cosette did not speak. As she had sat down at his side and leaned her head on him, Jean Valjean thought that she was asleep. He bent over and looked at her. Her eyes were wide open, and she had a thoughtful look that gave Jean Valjean pain."|"Les Miserables (Abridged)"|"Victor Hugo"
02:00|"two o‘clock in the morning"|"THE COLD NIGHT WIND had risen, which indicated that it must be between one and two o‘clock in the morning. Poor Cosette did not speak. As she had sat down at his side and leaned her head on him, Jean Valjean thought that she was asleep. He bent over and looked at her. Her eyes were wide open, and she had a thoughtful look that gave Jean Valjean pain."|"Les Miserables (Abridged)"|"Victor Hugo"
02:30|matins|"He had crossed the garden wall at the comer of the Rue Polonceau. That angels’ hymn which he had heard in the middle of the night was the nuns chanting matins; that hall of which he had caught a glimpse in the obscurity, was the chapel; that phantom which he had seen stretched out on the floor was the sister performing the reparation; that bell the sound of which had so strangely surprised him was the gardener’s bell fastened to old Fauchelevent’s knee."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 11:00"|"eleven o‘clock"|"“Agreed, you will close the coffin. The sisters will carry it into the chapel. The office for the dead will be said. Then they will return to the cloister. Between eleven o‘clock and midnight, you will come with your iron bar. All will be done with the greatest secrecy. There will be in the chapel only the four mother choristers, Mother Ascension, and you.”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"“Agreed, you will close the coffin. The sisters will carry it into the chapel. The office for the dead will be said. Then they will return to the cloister. Between eleven o‘clock and midnight, you will come with your iron bar. All will be done with the greatest secrecy. There will be in the chapel only the four mother choristers, Mother Ascension, and you.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 04:00"|"four o‘clock"|"“He is going to make it at four o‘clock to-day. The bell has been sounded which summons the coroner. But you do not hear any ring then?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 23:15"|"About three-quarters of an hour before midnight"|"“Where there are gratings there are always iron bars. I have my heap of old iron at the back of the garden.”
“About three-quarters of an hour before midnight; do not forget.”
“Reverend mother?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 11:00"|"eleven o‘clock"|"“Father Fauvent, now I think of it, we will take a whole hour. It is not too much. Be at the high altar with the iron bar at eleven o‘clock. The office commences at midnight. It must all be finished a good quarter of an hour before.”"|"Les Miserables (Abridged)"|"Victor Hugo"
00:00|midnight|"“Father Fauvent, now I think of it, we will take a whole hour. It is not too much. Be at the high altar with the iron bar at eleven o‘clock. The office commences at midnight. It must all be finished a good quarter of an hour before.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 11:00"|"eleven o‘clock"|"“I will do everything to prove my zeal for the community. This is the arrangement. I shall nail up the coffin. At eleven o‘clock precisely I will be in the chapel. The mother choristers will be there. Mother Ascension will be there. Two men would be better. But no matter! I shall have my lever. We shall open the vault, let down the coffin, and close the vault again. After which, there will be no trace of anything. The government will suspect nothing. Reverend mother, is everything arranged then?”"|"Les Miserables (Abridged)"|"Victor Hugo"
"~ 15:00"|"About three o‘clock in the afternoon"|"“About three o‘clock in the afternoon. The burial takes place at the Vaugirard cemetery, a little before night. It is not very near.”"|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 02:00"|"two o‘clock"|"“I will bring you something.”
“You can come and nail me up in the coffin at two o‘clock.”
Fauchelevent started back, and began to snap his fingers."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:40"|"third of four"|"1837 Hugo is made an officer of the Legion d‘honneur. Les Voix interieures, the third of four collections of visionary poetry during Hugo’s middle lyric period (1831—1840), appears. Eugène Hugo dies confined in the Charenton madhouse."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:56"|"Four to Four"|"Critics have often spoken of Hugo’s keen visual sensitivity, manifested in the dramatic opposition of light and darkness in many scenes and in his striking visionary drawings, but they have not paid much attention to his use of color. It is important to recognize it, in order to understand the full profundity of his vision. In Les Misérables, bright colors and light accompany scenes of oblivious, shallow happiness. See, for instance, the color notations starting in paragraph five of “Four to Four,” chapter 3 of part I, book three: “long white strings,” “thick blond tresses,” “rosy lips,” “a dress of mauve barege, little reddish-brown buskins,” “sea-green eyes.” The  sensuous iridescence of the material world gives way elsewhere to stark contrasts of good and evil, rendered in black and white; but the duality of these two non-colors is itself an illusion, as Hugo underlines in the chapter “Black and White,” in which Javert cannot endure the breakdown of his simplistic, polarized moral vision. Like colors, black and white are mere deceptive manifestations of a world based on a single ground of reality: God. The chapter explaining Napoléon’s defeat at Waterloo (and anticipating General Kutusov’s Providentialist meditations in Tolstoy’s War and Peace) explains this vision clearly in another way, through causality rather than through color."|"Les Miserables (Abridged)"|"Victor Hugo"
05:00|"5 A.M."|"Hugo’s appeal to posterity depends not only on the awe-inspiring range and depth of his masterpiece, Les Misérables, not only on his inspiring, idealistic visions of political and social progress, but also on the acute visual sense that put him well ahead of his time, but that can be captured and reinforced by modern media such as film and television. His extraordinary visual imagination is both impressionistic—sensitive to colors, including colored shadows, and to changes in light—and cinematic, aware of varying angles of vision and shifting vantage points. It involves an exceptional responsiveness to both light and motion. One can find striking proof of this in Hugo’s correspondence. He does not write interesting letters; he wrote letters while resting from his continuous periods of creative work on most days, on his feet in front of his writing stand from 5 A.M. to noon, with a cup of hot chocolate nearby. In letters, he cares more about making contact with others than about thinking of precisely what he has to say. But the one interesting letter in the first volume of his correspondence describes his first ride on a train, and his fascination with how the landscape blurs and flickers as he passes it at speeds far greater than he had ever experienced before. Compare the description of what Jean Valjean sees on his carriage ride to denounce himself at the court in Arras (pp. 157—161). Notre-Dame de Paris provides even better examples. Hugo anticipates Claude Monet’s famous series of paintings of the same subject when he evokes the changing light on the façade of the Cathedral of Notre Dame. Following this passage, he executes the verbal equivalent of a zoom-in shot to approach a balcony on which an engagement party has gathered. Earlier, the description circling Paris from the top of the cathedral towers (“A Bird‘s-Eye View of Paris”) anticipates the cinematic technique of the traveling shot. At the beginning of the twentieth century, polls rated Hugo as the greatest nineteenth-century French poet, but his gifts as a storyteller in his plays and novels were fully acknowledged on an international scale only when  Les Misérables was produced as the first full-length feature film in France in 1909; within a few years Albert Capellani of Pathé and André Antoine of Le Théâtre-Libre produced a noteworthy series of silent films of Hugo’s works: Les Misérables (1912), the play Marie Tudor (1912), and the novels  Quatrevingt-treize (1914) and Les Travailleurs de la mer (1918). Lon Chaney’s celebrated performance as Quasimodo in W. Worsley’s film The Hunchback of Notre-Dame de Paris (1924) consolidated these triumphs. More recently, television versions of the plays Les Burgraves (1968) and  Torquemada (1976) were triumphs. Today (November 2002), Alain Boublil and Claude-Michel Schoenberg’s stage version of Les Misérables (1980), inspired by the rock opera Jesus-Christ Superstar, is still running in New York and on tour in the United States. It eclipsed the record number of international productions of a musical, previously held by Cats (see Porter,  Victor Hugo, pp.152—156)."|"Les Miserables (Abridged)"|"Victor Hugo"
12:00|noon|"Hugo’s appeal to posterity depends not only on the awe-inspiring range and depth of his masterpiece, Les Misérables, not only on his inspiring, idealistic visions of political and social progress, but also on the acute visual sense that put him well ahead of his time, but that can be captured and reinforced by modern media such as film and television. His extraordinary visual imagination is both impressionistic—sensitive to colors, including colored shadows, and to changes in light—and cinematic, aware of varying angles of vision and shifting vantage points. It involves an exceptional responsiveness to both light and motion. One can find striking proof of this in Hugo’s correspondence. He does not write interesting letters; he wrote letters while resting from his continuous periods of creative work on most days, on his feet in front of his writing stand from 5 A.M. to noon, with a cup of hot chocolate nearby. In letters, he cares more about making contact with others than about thinking of precisely what he has to say. But the one interesting letter in the first volume of his correspondence describes his first ride on a train, and his fascination with how the landscape blurs and flickers as he passes it at speeds far greater than he had ever experienced before. Compare the description of what Jean Valjean sees on his carriage ride to denounce himself at the court in Arras (pp. 157—161). Notre-Dame de Paris provides even better examples. Hugo anticipates Claude Monet’s famous series of paintings of the same subject when he evokes the changing light on the façade of the Cathedral of Notre Dame. Following this passage, he executes the verbal equivalent of a zoom-in shot to approach a balcony on which an engagement party has gathered. Earlier, the description circling Paris from the top of the cathedral towers (“A Bird‘s-Eye View of Paris”) anticipates the cinematic technique of the traveling shot. At the beginning of the twentieth century, polls rated Hugo as the greatest nineteenth-century French poet, but his gifts as a storyteller in his plays and novels were fully acknowledged on an international scale only when  Les Misérables was produced as the first full-length feature film in France in 1909; within a few years Albert Capellani of Pathé and André Antoine of Le Théâtre-Libre produced a noteworthy series of silent films of Hugo’s works: Les Misérables (1912), the play Marie Tudor (1912), and the novels  Quatrevingt-treize (1914) and Les Travailleurs de la mer (1918). Lon Chaney’s celebrated performance as Quasimodo in W. Worsley’s film The Hunchback of Notre-Dame de Paris (1924) consolidated these triumphs. More recently, television versions of the plays Les Burgraves (1968) and  Torquemada (1976) were triumphs. Today (November 2002), Alain Boublil and Claude-Michel Schoenberg’s stage version of Les Misérables (1980), inspired by the rock opera Jesus-Christ Superstar, is still running in New York and on tour in the United States. It eclipsed the record number of international productions of a musical, previously held by Cats (see Porter,  Victor Hugo, pp.152—156)."|"Les Miserables (Abridged)"|"Victor Hugo"
"ap 03:58"|"two to four"|"Railroads were beginning to be constructed in France in the 1830s, but they are not mentioned in Les Misérables. All transportation is in horse-drawn carriages, on muleback (Bishop Myriel), or on foot. Fiacres are enclosed public cabs in Paris, holding up to six passengers, and drawn by a single horse. Diligences are stagecoaches, drawn by two to four horses; they provide transportation between towns, and transport packages (like UPS) and mail. Outside of cities, nearly all roads were unpaved and unlighted. Fresh horses and drivers are maintained at relay stations along the stage routes, including some that can be rented by individual travelers. These vehicles would travel at a slow trot, about 6 miles an hour on good roads, and could go up to 50 miles a day—even farther if the teams were changed. The major unit of distance, the league, was 4 kilometers (2.5 miles). Some other types of vehicles were the calèche (with four wheels, a raised front bench, and a hood sheltering the back seats), the carosse (a luxurious enclosed vehicle with four wheels, used by noble and wealthy families), the cabriolet (a light, two-wheeled vehicle), and a tilbury (a cabriolet with just two seats). The  cacolet was a basket containing two seats with backs, placed over the back of a beast of burden such as a donkey, as opposed to the saddle, which had no back and held only one person."|"Les Miserables (Abridged)"|"Victor Hugo"
