05:30|"five-thirty in the morning"|"‘On the day they were going to kill him, Santiago Nasar got up at five-thirty in the morning to wait for the boat the bishop was coming on …’"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
11:00|"eleven o’clock in the morning"|"So that her wedding, one of the most spectacular of the final years of the last century, was for her the prelude to horror. The anguish of the honeymoon affected her much more than the social uproar caused by her marriage to the most incomparably elegant young man of the day. When the banns were announced at High Mass in the Cathedral, Fermina Daza received anonymous letters again, some of them containing death threats, but she took scant notice of them because all the fear of which she was capable was centered on her imminent violation. Although that was not her intention, it was the correct way to respond to anonymous letters from a class accustomed by the affronts of history to bow before faits accomplis. So that little by little they swallowed their opposition as it became clear that the marriage was irrevocable. She noticed the gradual changes in the attention paid her by livid women, degraded by arthritis and resentment, who one day were convinced of the uselessness of their intrigues and appeared unannounced in the little Park of the Evangels as if it were their own home, bearing recipes and engagement gifts. Tránsito Ariza knew that world, although this was the only time it caused her suffering in her own person, and she knew that her clients always reappeared on the eve of great parties to ask her please to dig down into her jars and lend them their pawned jewels for only twenty-four hours in exchange for the payment of additional interest. It had been a long while since this had occurred to the extent it did now, the jars emptied so that the ladies with long last names could emerge from their shadowy sanctuaries and, radiant in their own borrowed jewels, appear at a wedding more splendid than any that would be seen for the rest of the century and whose ultimate glory was the sponsorship of Dr. Rafael Núñez, three times President of the Republic, philosopher, poet, and author of the words to the national anthem, as anyone could learn, from that time on, in some of the more recent dictionaries. Fermina Daza came to the main altar of the Cathedral on the arm of her father, whose formal dress lent him, for the day, an ambiguous air of respectability. She was married forever after at the main altar of the Cathedral, with a Mass at which three bishops officiated, at eleven o’clock in the morning on the day of the Holy Trinity, and without a single charitable thought for Florentino Ariza, who at that hour was delirious with fever, dying because of her, lying without shelter on a boat that was not to carry him to forgetting. During the ceremony, and later at the reception, she wore a smile that seemed painted on with white lead, a soulless grimace that some interpreted as a mocking smile of victory, but in reality was her poor attempt at disguising the terror of a virgin bride."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"> 00:00"|"after midnight"|"It was fortunate that unforeseen circumstances, combined with her husband’s understanding, resolved the first three nights without pain. It was providential. The ship of the Compagnie Générale Transatlantique, its itinerary upset by bad weather in the Caribbean, announced only three days in advance that its departure had been moved ahead by twenty-four hours, so that it would not sail for La Rochelle on the day following the wedding, as had been planned for the past six months, but on that same night. No one believed that the change was not another of the many elegant surprises the wedding had to offer, for the reception ended after midnight on board the brightly lit ocean liner, with a Viennese orchestra that was premiering the most recent waltzes by Johann Strauss on this voyage. So that various members of the wedding party, soggy with champagne, had to be dragged ashore by their long-suffering wives when they began to ask the stewards if there were any free cabins so they could continue the celebration all the way to Paris. The last to leave saw Lorenzo Daza outside the port taverns, sitting on the ground in the middle of the street, his tuxedo in ruins. He was crying with tremendous loud wails, the way Arabs cry for their dead, sitting in a trickle of fouled water that might well have been a pool of tears."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 01:00"|one|"It was a decision typical of Don Leo XII Loayza. Inside the shell of a soulless merchant was hidden a genial lunatic, as willing to bring forth a spring of lemonade in the Guajira Desert as to flood a solemn funeral with weeping at his heartbreaking rendition of “In Questa Tomba Oscura.” His head was covered with curls, he had the lips of a faun, and all he needed was a lyre and a laurel wreath to be the image of the incendiary Nero of Christian mythology. When he was not occupied with the administration of his decrepit vessels, still afloat out of sheer distraction on the part of fate, or with the problems of river navigation, which grew more and more critical every day, he devoted his free time to the enrichment of his lyric repertoire. He liked nothing better than to sing at funerals. He had the voice of a galley slave, untrained but capable of impressive registers. Someone had told him that Enrico Caruso could shatter a vase with the power of his voice, and he had spent years trying to imitate him, even with the windowpanes. His friends brought him the most delicate vases they had come across in their travels through the world, and they organized special parties so that he might at last achieve the culmination of his dream. He never succeeded. Still, in the depth of his thundering there was a glimmer of tenderness that broke the hearts of his listeners as if they were the crystal vases of the great Caruso, and it was this that made him so revered at funerals. Except at one, when he thought it a good idea to sing “When I Wake Up in Glory,” a beautiful and moving funeral song from Louisiana, and he was told to be quiet by the priest, who could not understand that Protestant intrusion in his church."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
17:00|"five in the afternoon"|"And it was just as well. No sooner did he leave his office at five in the afternoon than he began to hunt like a chicken hawk. At first he was content with what the night provided. He picked up serving girls in the parks, black women in the market, sophisticated young ladies from the interior on the beaches, gringas on the boats from New Orleans. He took them to the jetties where half the city also went after nightfall, he took them wherever he could, and sometimes even where he could not, and not infrequently he had to hurry into a dark entryway and do what he could, however he could do it, behind the gate."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 04:00"|"four o’clock"|"One Sunday, two years after they met, the first thing she did when he arrived was to take off his glasses instead of undressing him, so that she could kiss him with greater ease, and this was how Florentino Ariza learned that she had begun to love him. Despite the fact that from the first day he had felt very comfortable in the house that he now loved as if it were his own, he had never stayed longer than two hours, and he had never slept there, and he had eaten there only once because she had given him a formal invitation. He went there, in fact, only for what he had come for, always bringing his only gift, a single rose, and then he would disappear until the next unforeseeable time. But on the Sunday when she took off his glasses to kiss him, in part because of that and in part because they fell asleep after gentle lovemaking, they spent the afternoon naked in the Captain’s enormous bed. When he awoke from his nap, Florentino Ariza still remembered the shrieking of the cockatoo, whose strident calls belied his beauty. But the silence was diaphanous in the four o’clock heat, and through the bedroom window one could see the outline of the old city with the afternoon sun at its back, its golden domes, its sea in flames all the way to Jamaica. Ausencia Santander stretched out an adventurous hand, seeking the sleeping beast, but Florentino Ariza moved it away. He said: “Not now. I feel something strange, as if someone were watching us.” She aroused the cockatoo again with her joyous laughter. She said: “Not even Jonah’s wife would swallow that story.” Neither did she, of course, but she admitted it was a good one, and the two of them loved each other for a long time in silence without making love again. At five o’clock, with the sun still high, she jumped out of bed, naked as always and with the organdy ribbon in her hair, and went to find something to drink in the kitchen. But she had not taken a single step out of the bedroom when she screamed in horror."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"One Sunday, two years after they met, the first thing she did when he arrived was to take off his glasses instead of undressing him, so that she could kiss him with greater ease, and this was how Florentino Ariza learned that she had begun to love him. Despite the fact that from the first day he had felt very comfortable in the house that he now loved as if it were his own, he had never stayed longer than two hours, and he had never slept there, and he had eaten there only once because she had given him a formal invitation. He went there, in fact, only for what he had come for, always bringing his only gift, a single rose, and then he would disappear until the next unforeseeable time. But on the Sunday when she took off his glasses to kiss him, in part because of that and in part because they fell asleep after gentle lovemaking, they spent the afternoon naked in the Captain’s enormous bed. When he awoke from his nap, Florentino Ariza still remembered the shrieking of the cockatoo, whose strident calls belied his beauty. But the silence was diaphanous in the four o’clock heat, and through the bedroom window one could see the outline of the old city with the afternoon sun at its back, its golden domes, its sea in flames all the way to Jamaica. Ausencia Santander stretched out an adventurous hand, seeking the sleeping beast, but Florentino Ariza moved it away. He said: “Not now. I feel something strange, as if someone were watching us.” She aroused the cockatoo again with her joyous laughter. She said: “Not even Jonah’s wife would swallow that story.” Neither did she, of course, but she admitted it was a good one, and the two of them loved each other for a long time in silence without making love again. At five o’clock, with the sun still high, she jumped out of bed, naked as always and with the organdy ribbon in her hair, and went to find something to drink in the kitchen. But she had not taken a single step out of the bedroom when she screamed in horror."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
15:00|"three o’clock that afternoon"|"Florentino Ariza was certain that the delay saved his life. In fact, the girl had indicated to him that they should leave for the lighthouse, when she was seized by two guards and a nurse from Divine Shepherdess Asylum. They had been looking for her since her escape at three o’clock that afternoon—they and the entire police force. She had decapitated a guard and seriously wounded two others with a machete that she had snatched away from the gardener because she wanted to go dancing at Carnival. It had not occurred to anyone that she might be dancing in the streets; they thought she would be hiding in one of the many houses where they had searched even the cisterns."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"As a kind of compensation from fate, it was also in the mule-drawn trolley that Florentino Ariza met Leona Cassiani, who was the true woman in his life although neither of them ever knew it and they never made love. He had sensed her before he saw her as he was going home on the trolley at five o’clock; it was a tangible look that touched him as if it were a finger. He raised his eyes and saw her, at the far end of the trolley, but standing out with great clarity from the other passengers. She did not look away. On the contrary: she continued to look at him with such boldness that he could not help thinking what he thought: black, young, pretty, but a whore beyond the shadow of a doubt. He rejected her from his life, because he could not conceive of anything more contemptible than paying for love: he had never done it."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 06:00"|six|"Florentino Ariza got off at the Plaza of the Carriages, which was the end of the line, hurried through the labyrinth of commerce because his mother was expecting him at six, and when he emerged on the other side of the crowd, he heard the tapping heels of a loose woman on the paying stones and turned around so that he would be certain of what he already knew: it was she, dressed like the slave girls in engravings, with a skirt of veils that was raised with the gesture of a dancer when she stepped over the puddles in the streets, a low-cut top that left her shoulders bare, a handful of colored necklaces, and a white turban. He knew them from the transient hotel. It often happened that at six in the afternoon they were still eating breakfast, and then all they could do was to use sex as if it were a bandit’s knife and put it to the throat of the first man they passed on the street: your prick or your life. As a final test, Florentino Ariza changed direction and went down the deserted Oil Lamp Alley, and she followed, coming closer and closer to him. Then he stopped, turned around, blocked her way on the sidewalk, and leaned on his umbrella with both hands. She stood facing him."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
18:00|"six in the afternoon"|"Florentino Ariza got off at the Plaza of the Carriages, which was the end of the line, hurried through the labyrinth of commerce because his mother was expecting him at six, and when he emerged on the other side of the crowd, he heard the tapping heels of a loose woman on the paying stones and turned around so that he would be certain of what he already knew: it was she, dressed like the slave girls in engravings, with a skirt of veils that was raised with the gesture of a dancer when she stepped over the puddles in the streets, a low-cut top that left her shoulders bare, a handful of colored necklaces, and a white turban. He knew them from the transient hotel. It often happened that at six in the afternoon they were still eating breakfast, and then all they could do was to use sex as if it were a bandit’s knife and put it to the throat of the first man they passed on the street: your prick or your life. As a final test, Florentino Ariza changed direction and went down the deserted Oil Lamp Alley, and she followed, coming closer and closer to him. Then he stopped, turned around, blocked her way on the sidewalk, and leaned on his umbrella with both hands. She stood facing him."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 03:00"|"three o’clock"|"Florentino Ariza observed that, with the exception of his mother, the keepers of the secret belonged to Fermina Daza’s world. In his, he was alone with the crushing weight of a burden that he had often needed to share, but until then there had been no one worthy of so much trust. Leona Cassiani was the only one, and all he needed was the opportunity and the means. This was what he was thinking on the hot summer afternoon when Dr. Juvenal Urbino climbed the steep stairs of the R.C.C., paused on each step in order to survive the three o’clock heat, appeared in Florentino Ariza’s office, panting and soaked with perspiration down to his trousers, and gasped with his last breath: “I believe a cyclone is coming.” Florentino Ariza had seen him there many times, asking for Uncle Leo XII, but never until now had it seemed so clear to him that this uninvited guest had something to do with his life."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"< 00:00"|"almost midnight"|"He accompanied her to her house. At the door, since it was almost midnight and there was no one on the street, he persuaded her to invite him in for a brandy while they looked at the scrapbooks and photograph albums, containing over ten years of public events, which she had told him she owned. It was an old trick even then, but this time it was guileless, because she was the one who had talked about her albums as they walked from the National Theater. They went in. The first thing Florentino Ariza observed in the living room was that the door to the only bedroom was open, and that the bed was huge and luxurious with a brocaded quilt and a headboard with brass foliage. That disturbed him. She must have realized it, for she crossed the living room and closed the bedroom door. Then she invited him to sit down on a flowered cretonne sofa where a sleeping cat was lying, and she placed her collection of albums on the coffee table. Florentino Ariza began to leaf through them in an unhurried way, thinking more about his next step than about what he was seeing, and then he looked up and saw that her eyes were full of tears. He advised her to cry to her heart’s content, and to feel no shame, for there was no greater relief than weeping, but he suggested that she loosen her bodice first. He hurried to help her, because her bodice was tightly fastened in the back with a long closure of crossed laces. He did not have to unlace them all, for the bodice burst open from sheer internal pressure, and her astronomical bosom was able to breathe freely."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 23:50"|"ten minutes before twelve"|"At ten minutes before twelve, Sara Noriega climbed up on a chair to wind the pendulum clock, and she reset it on the hour, perhaps trying to tell him without saying so that it was time to leave. Then Florentino Ariza felt an urgent need to put a definitive end to that loveless relationship, and he looked for the opportunity to be the one to take the initiative: as he would always do. Praying that Sara Noriega would let him into her bed so that he could tell her no, that everything was over, he asked her to sit next to him when she finished winding the clock. But she preferred to keep her distance in the visitor’s easy chair. Then Florentino Ariza extended his index finger, wet with brandy, so that she could suck it, as she had liked to do in the past during their preambles to love. She refused."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"In the restorative idleness of solitude, on the other hand, the widows discovered that the honorable way to live was at the body’s bidding, eating only when one was hungry, loving without lies, sleeping without having to feign sleep in order to escape the indecency of official love, possessed at last of the right to an entire bed to themselves, where no one fought them for half of the sheet, half of the air they breathed, half of their night, until their bodies were satisfied with dreaming their own dreams, and they woke alone. In the dawns of his furtive hunting, Florentino Ariza would see them coming out of five o’clock Mass, shrouded in black and with the raven of destiny on their shoulder. As soon as they spotted him in the light of dawn, they would cross the street to walk on the other side with their small, hesitant steps, the steps of a little bird, for just walking near a man might stain their honor. And yet he was convinced that a disconsolate widow, more than any other woman, might carry within her the seed of happiness."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|"five o’clock"|"She took refuge in her newborn son. She had felt him leave her body with a sensation of relief at freeing herself from something that did not belong to her, and she had been horrified at herself when she confirmed that she did not feel the slightest affection for that calf from her womb the midwife showed her in the raw, smeared with grease and blood and with the umbilical cord rolled around his neck. But in her loneliness in the palace she learned to know him, they learned to know each other, and she discovered with great delight that one does not love one’s children just because they are one’s children but because of the friendship formed while raising them. She came to despise anything and anyone who was not him in the house of her misfortune. She was depressed by the solitude, the cemetery garden, the squandering of time in the enormous, windowless rooms. During the endless nights she felt herself losing her mind, as the madwomen screamed in the asylum next door. She was ashamed of their custom of setting the banquet table every day with embroidered tablecloths, silver service, and funereal candelabra so that five phantoms could dine on café con leche and crullers. She detested the rosary at dusk, the affected table etiquette, the constant criticism of the way she held her silverware, the way she walked in mystical strides like a woman of the streets, the way she dressed as if she were in the circus, and even the rustic way she treated her husband and nursed her child without covering her breast with her mantilla. When she issued her first invitations to five o’clock tea, with little imperial cakes and candied flowers, in accordance with recent English fashion, Doña Blanca objected to serving remedies for sweating out a fever in her house instead of chocolate with aged cheese and rounded loaves of cassava bread. Not even dreams escaped her notice. One morning when Fermina Daza said she had dreamed about a naked stranger who walked through the salons of the palace scattering fistfuls of ashes, Doña Blanca cut her off:"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
02:30|vigils|"It was not that easy. After three months of pursuit, the beautiful pigeon fancier was still sending the same answer: I am not one of those women. But she never refused to accept his messages or broke any of the dates that Florentino Ariza arranged so that they would seem to be casual encounters. He was a different person: the lover who never showed his face, the man most avid for love as well as most niggardly with it, the man who gave nothing and wanted everything, the man who did not allow anyone to leave a trace of her passing in his heart, the hunter lying in ambush—this man went out on the street in the midst of ecstatic signed letters, gallant gifts, imprudent vigils at the pigeonkeeper’s house, even on two occasions when her husband was not on a trip or at the market. It was the only time, since his youngest days, when he felt himself run through by the lance of love."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"God must have finally listened to someone’s prayers: after two years in Paris, when Fermina Daza and Juvenal Urbino were just beginning to find what remained of their love in the ruins, a midnight telegram awoke them with the news that Doña Blanca de Urbino was gravely ill, and almost on its heels came another with the news of her death. They returned without delay. Fermina Daza walked off the ship wearing a black tunic whose fullness could not hide her condition. In fact she was pregnant again, and this news gave rise to a popular song, more mischievous than malicious, whose chorus was heard for the rest of the year: What d’you think she does over there, this beauty from our earth? Whenever she comes back from Paris, she’s ready to give birth. Despite the vulgarity of the words, for many years afterward Dr. Juvenal Urbino would request it at Social Club dances to prove he was a good sport."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"< 12:00"|"before noon"|"Tired of his lack of understanding, she asked him for an unusual birthday gift: that for one day he would take care of the domestic chores. He accepted in amusement, and indeed took charge of the house at dawn. He served a splendid breakfast, but he forgot that fried eggs did not agree with her and that she did not drink café con leche. Then he ordered a birthday luncheon for eight guests and gave instructions for tidying the house, and he tried so hard to manage better than she did that before noon he had to capitulate without a trace of embarrassment. From the first moment he realized he did not have the slightest idea where anything was, above all in the kitchen, and the servants let him upset everything to find each item, for they were playing the game too. At ten o’clock no decisions had been made regarding lunch because the housecleaning was not finished yet, the bedroom was not straightened, the bathroom was not scrubbed; he forgot to replace the toilet paper, change the sheets, and send the coachmen for the children, and he confused the servants’ duties: he told the cook to make the beds and set the chambermaids to cooking. At eleven o’clock, when the guests were about to arrive, the chaos in the house was such that Fermina Daza resumed command, laughing out loud, not with the triumphant attitude she would have liked but shaken instead with compassion for the domestic helplessness of her husband. He was bitter as he offered the argument he always used: “Things did not go as badly for me as they would for you if you tried to cure the sick.” But it was a useful lesson, and not for him alone. Over the years they both reached the same wise conclusion by different paths: it was not possible to live together in any other way, or love in any other way, and nothing in this world was more difficult than love."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 10:00"|"ten o’clock"|"Tired of his lack of understanding, she asked him for an unusual birthday gift: that for one day he would take care of the domestic chores. He accepted in amusement, and indeed took charge of the house at dawn. He served a splendid breakfast, but he forgot that fried eggs did not agree with her and that she did not drink café con leche. Then he ordered a birthday luncheon for eight guests and gave instructions for tidying the house, and he tried so hard to manage better than she did that before noon he had to capitulate without a trace of embarrassment. From the first moment he realized he did not have the slightest idea where anything was, above all in the kitchen, and the servants let him upset everything to find each item, for they were playing the game too. At ten o’clock no decisions had been made regarding lunch because the housecleaning was not finished yet, the bedroom was not straightened, the bathroom was not scrubbed; he forgot to replace the toilet paper, change the sheets, and send the coachmen for the children, and he confused the servants’ duties: he told the cook to make the beds and set the chambermaids to cooking. At eleven o’clock, when the guests were about to arrive, the chaos in the house was such that Fermina Daza resumed command, laughing out loud, not with the triumphant attitude she would have liked but shaken instead with compassion for the domestic helplessness of her husband. He was bitter as he offered the argument he always used: “Things did not go as badly for me as they would for you if you tried to cure the sick.” But it was a useful lesson, and not for him alone. Over the years they both reached the same wise conclusion by different paths: it was not possible to live together in any other way, or love in any other way, and nothing in this world was more difficult than love."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 11:00"|"eleven o’clock"|"Tired of his lack of understanding, she asked him for an unusual birthday gift: that for one day he would take care of the domestic chores. He accepted in amusement, and indeed took charge of the house at dawn. He served a splendid breakfast, but he forgot that fried eggs did not agree with her and that she did not drink café con leche. Then he ordered a birthday luncheon for eight guests and gave instructions for tidying the house, and he tried so hard to manage better than she did that before noon he had to capitulate without a trace of embarrassment. From the first moment he realized he did not have the slightest idea where anything was, above all in the kitchen, and the servants let him upset everything to find each item, for they were playing the game too. At ten o’clock no decisions had been made regarding lunch because the housecleaning was not finished yet, the bedroom was not straightened, the bathroom was not scrubbed; he forgot to replace the toilet paper, change the sheets, and send the coachmen for the children, and he confused the servants’ duties: he told the cook to make the beds and set the chambermaids to cooking. At eleven o’clock, when the guests were about to arrive, the chaos in the house was such that Fermina Daza resumed command, laughing out loud, not with the triumphant attitude she would have liked but shaken instead with compassion for the domestic helplessness of her husband. He was bitter as he offered the argument he always used: “Things did not go as badly for me as they would for you if you tried to cure the sick.” But it was a useful lesson, and not for him alone. Over the years they both reached the same wise conclusion by different paths: it was not possible to live together in any other way, or love in any other way, and nothing in this world was more difficult than love."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 03:00"|"three o’clock"|"However, when she thought he was completely erased from her memory, he reappeared where she least expected him, a phantom of her nostalgia. It was during the first glimmering of old age, when she began to feel that something irreparable had occurred in her life whenever she heard thunder before the rain. It was the incurable wound of solitary, stony, punctual thunder that would sound every afternoon in October at three o’clock in the Sierra Villanueva, a memory that was becoming more vivid as the years went by. While more recent events blurred in just a few days, the memories of her legendary journey through Cousin Hildebranda’s province were as sharp as if they had happened yesterday, and they had the perverse clarity of nostalgia. She remembered Manaure, in the mountains, its one straight, green street, its birds of good omen, the haunted house where she would wake to find her nightgown soaked by the endless tears of Petra Morales, who had died of love many years before in the same bed where she lay sleeping. She remembered the taste of the guavas, which had never been the same again, the warning thunder, which had been so intense that its sound was confused with the sound of rain, the topaz afternoons in San Juan del César when she would go walking with her court of excited cousins and clench her teeth so that her heart would not leap out of her mouth as they approached the telegraph office. She had to sell her father’s house because she could not bear the pain of her adolescence, the view of the desolate little park from the balcony, the sibylline fragrance of gardenias on hot nights, the frightening face of an old lady on the February afternoon when her fate was decided, and regardless of where she turned her memory of those times, she would find herself face to face with Florentino Ariza. But she always had enough serenity to know that they were not memories of love or repentance, but the image of a sorrow that left a trail of tears on her cheeks. Without realizing it, she was menaced by the same trap of pity that had been the downfall of so many of Florentino Ariza’s defenseless victims."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 05:00"|five|"The peaceful suburb with its beautiful tradition of love was, however, not the most propitious for unrequited love when it became a luxury neighborhood. The streets were dusty in summer, swamp-like in winter, and desolate all year round, and the scattered houses were hidden behind leafy gardens and had mosaic tile terraces instead of old-fashioned projecting balconies, as if they had been built for the purpose of discouraging furtive lovers. It was just as well that at this time it became fashionable to drive out in the afternoon in hired old Victorias that had been converted to one-horse carriages, and that the excursion ended on a hill where one could appreciate the heartbreaking twilights of October better than from the lighthouse, and observe the watchful sharks lurking at the seminarians’ beach, and see the Thursday ocean liner, huge and white, that could almost be touched with one’s hands as it passed through the harbor channel. Florentino Ariza would hire a Victoria after a hard day at the office, but instead of folding down the top, as was customary during the hot months, he would stay hidden in the depths of the seat, invisible in the darkness, always alone, and requesting unexpected routes so as not to arouse the evil thoughts of the driver. In reality, the only thing that interested him on the drive was the pink marble Parthenon half hidden among leafy banana and mango trees, a luckless replica of the idyllic mansions on Louisiana cotton plantations. Fermina Daza’s children returned home a little before five. Florentino Ariza would see them arrive in the family carriage, and then he would see Dr. Juvenal Urbino leave for his routine house calls, but in almost a year of vigilance he never even caught the glimpse he so desired."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 08:00"|"eight o’clock"|"When they lived in the old city, Juvenal Urbino and his family would walk on Sundays from their house to the Cathedral for eight o’clock Mass, which for them was more a secular ceremony than a religious one. Then, when they moved, they continued to drive there for several years, and at times they visited with friends under the palm trees in the park. But when the temple of the theological seminary was built in La Manga, with a private beach and its own cemetery, they no longer went to the Cathedral except on very solemn occasions. Ignorant of these changes, Florentino Ariza waited Sunday after Sunday on the terrace of the Parish Café, watching the people coming out of all three Masses. Then he realized his mistake and went to the new church, which was fashionable until just a few years ago, and there, at eight o’clock sharp on four Sundays in August, he saw Dr. Juvenal Urbino with his children, but Fermina Daza was not with them. On one of those Sundays he visited the new cemetery adjacent to the church, where the residents of La Manga were building their sumptuous pantheons, and his heart skipped a beat when he discovered the most sumptuous of all in the shade of the great ceiba trees. It was already complete, with Gothic stained-glass windows and marble angels and gravestones with gold lettering for the entire family. Among them, of course, was that of Doña Fermina Daza de Urbino de la Calle, and next to it her husband’s, with a common epitaph: Together still in the peace of the Lord."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"For the rest of the year, Fermina Daza did not attend any civic or social ceremonies, not even the Christmas celebrations, in which she and her husband had always been illustrious protagonists. But her absence was most notable on the opening night of the opera season. During intermission, Florentino Ariza happened on a group that, beyond any doubt, was discussing her without mentioning her name. They said that one midnight the previous June someone had seen her boarding the Cunard ocean liner en route to Panama, and that she wore a dark veil to hide the ravages of the shameful disease that was consuming her. Someone asked what terrible illness would dare to attack a woman with so much power, and the answer he received was saturated with black bile:"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
00:00|midnight|"Fermina Daza, in fact, had sailed at midnight in the greatest secrecy and with her face covered by a black mantilla, not on a Cunard liner bound for Panama, however, but on the regular boat to San Juan de la Ciénaga, the city where she had been born and had lived until her adolescence, and for which she felt a growing homesickness that became more and more difficult to bear as the years went by. In defiance of her husband’s will, and of the customs of the day, her only companion was a fifteen-year-old goddaughter who had been raised as a family servant, but the ship captains and the officials at each port had been notified of her journey. When she made her rash decision, she told her children that she was going to have a change of scene for three months or so with Aunt Hildebranda, but her determination was not to return. Dr. Juvenal Urbino knew the strength of her character very well, and he was so troubled that he accepted her decision with humility as God’s punishment for the gravity of his sins. But the lights on the boat had not yet been lost to view when they both repented of their weakness."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
11:00|"eleven o’clock in the morning"|"Fermina Daza did not know where to locate the odor of his clothing in her husband’s routine. It could not be placed between his morning class and lunch, for she supposed that no woman in her right mind would make hurried love at that time of day, least of all with a visitor, when the house still had to be cleaned, and the beds made, and the marketing done, and lunch prepared, and perhaps with the added worry that one of the children would be sent home early from school because somebody threw a stone at him and hurt his head and he would find her at eleven o’clock in the morning, naked in the unmade bed and, to make matters worse, with a doctor on top of her. She also knew that Dr. Juvenal Urbino made love only at night, better yet in absolute darkness, and as a last resort before breakfast when the first birds began to chirp. After that time, as he would say, it was more work than the pleasure of daytime love was worth to take off one’s clothes and put them back on again. So that the contamination of his clothing could occur only during one of his house calls or during some moment stolen from his nights of chess and films. This last possibility was difficult to prove, because unlike so many of her friends, Fermina Daza was too proud to spy on her husband or to ask someone else to do it for her. His schedule of house calls, which seemed best suited to infidelity, was also the easiest to keep an eye on, because Dr. Juvenal Urbino kept a detailed record of each of his patients, including the payment of his fees, from the first time he visited them until he ushered them out of this world with a final sign of the cross and some words for the salvation of their souls."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
02:00|"two in the morning"|"Urged on by her imagination, she began to discover changes in her husband. She found him evasive, without appetite at the table or in bed, prone to exasperation and ironic answers, and when he was at home he was no longer the tranquil man he had once been but a caged lion. For the first time since their marriage, she began to monitor the times he was late, to keep track of them to the minute, to tell him lies in order to learn the truth, but then she felt wounded to the quick by the contradictions. One night she awoke with a start, terrified by a vision of her husband staring at her in the darkness with eyes that seemed full of hatred. She had suffered a similar fright in her youth, when she had seen Florentino Ariza at the foot of her bed, but that apparition had been full of love, not hate. Besides, this time it was not fantasy: her husband was awake at two in the morning, sitting up in bed to watch her while she slept, but when she asked him why, he denied it. He lay back on the pillow and said:"|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
"ap 04:00"|"four o’clock"|"As he was about to leave, he made a casual remark about that morning’s medical consultation, knowing that nothing pleases patients more than talking about their ailments, and she was so splendid talking about hers that he promised he would return the next day, at four o’clock sharp, to examine her with greater care. She was dismayed: she knew that a doctor of his qualifications was far above her ability to pay, but he reassured her: “In this profession we try to have the rich pay for the poor.” Then he marked in his notebook: Miss Barbara Lynch, Mala Crianza Salt Marsh, Saturday, 4 p.m. Months later, Fermina Daza was to read that notation, augmented by details of the diagnosis, treatment, and evolution of the disease. The name attracted her attention, and it suddenly occurred to her that she was one of those dissolute artists from the New Orleans fruit boats, but the address made her think that she must come from Jamaica, a black woman, of course, and she eliminated her without a second thought as not being to her husband’s taste."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
16:00|"4 p.m."|"As he was about to leave, he made a casual remark about that morning’s medical consultation, knowing that nothing pleases patients more than talking about their ailments, and she was so splendid talking about hers that he promised he would return the next day, at four o’clock sharp, to examine her with greater care. She was dismayed: she knew that a doctor of his qualifications was far above her ability to pay, but he reassured her: “In this profession we try to have the rich pay for the poor.” Then he marked in his notebook: Miss Barbara Lynch, Mala Crianza Salt Marsh, Saturday, 4 p.m. Months later, Fermina Daza was to read that notation, augmented by details of the diagnosis, treatment, and evolution of the disease. The name attracted her attention, and it suddenly occurred to her that she was one of those dissolute artists from the New Orleans fruit boats, but the address made her think that she must come from Jamaica, a black woman, of course, and she eliminated her without a second thought as not being to her husband’s taste."|"Love in the Time of Cholera"|"Gabriel Garcia Marquez"
