15:00|"three o’clock in the afternoon"|"“Hell, no,” said Keefer. “Especially three o’clock in the afternoon. Ah never miss it myself.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 07:00"|"seven o’clock"|"Was written on it in flourishing letters of thick yellow sugar. It was surrounded by a bank of ferns and roses. The table was crowded with flowers, and candles, and silver, and bottles of champagne. Shreds of gold and silver foil from the wine bottles were scattered on the white cloth. It was seven o’clock, the chair at the head of the table was still vacant, and no food had yet been served. The officers were already boisterously drunk. Mr. and Mrs. Maryk smiled uncomfortably at the roistering jokes all around them, and laughed aloud whenever their son did. The exec sat at the right of Greenwald’s empty chair, with his parents beside him. Opposite them were Keefer and Keith, side by side, sparking the merriment with a running fire of shouted jokes about Old Yellowstain. It was an inexhaustible topic. Jorgensen, at the foot of the table, was dissolved in howling giggles; tears ran down from his squinting bloodshot eyes. Several new officers who had reported aboard since the ship’s return, and who had never seen Queeg, listened in wide-eyed wonder, and laughed uneasily at the jokes, and drank vast quantities of Keefer’s champagne."|"The Caine Mutiny"|"Herman Wouk"
"ap 10:00"|"ten o’clock"|"Willie was in the charthouse, marking bearings along the course line. The Caine was rounding the southern end of Okinawa en route to Nakagusuku Wan to pick up mail for the mine fleet. There had been no air-raid warning. It was ten o’clock in a gray cloudy morning. The sea was calm and lonely."|"The Caine Mutiny"|"Herman Wouk"
12:00|noon|"Keefer was on the bridge, his arm in a new white sling, when the report came up. The Caine was lying to in the waters where it had been hit. It was noon, and the sun was hot and dazzling overhead. A stale, sour smell of burning pervaded the sooty ship."|"The Caine Mutiny"|"Herman Wouk"
">> 00:00"|"long after midnight"|"It was long after midnight when Willie closed Keefer’s manuscript, put it aside, and went to the ship’s office. Snapping on the yellow desk lamp, he bolted the door and uncovered the typewriter. There was dead silence in the airless room except for the muffled creaking of fenders between the hull and the side of the Pluto. (The Caine was alongside the tender for repairs.) In the drawer for paper he found some of the yeoman’s tattered pornography, and was amused by the fact that he didn’t feel like stopping to read it. He rolled paper into the machine and wrote in a steady rattle, never pausing."|"The Caine Mutiny"|"Herman Wouk"
02:15|"quarter past two in the morning"|"Well, it’s now a quarter past two in the morning, and I could easily write into the dawn and not be tired. I wish, my sweet, that I might have proposed to you in the most beautiful place in the world with music and perfume all around instead of pounding out an incoherent letter in a dismal ship’s office, which you will receive all crumpled and dirty. But if this letter can make you half as happy as your answer saying yes would me, then no trappings could make it any better."|"The Caine Mutiny"|"Herman Wouk"
"ap 04:00"|"four o’clock"|"He read this letter over perhaps twenty times, cutting a phrase here, inserting a sentence there. He finally became numb to its meaning. Then he copied it all over on the typewriter, dropped the papers in his room, and made himself a cup of coffee. It was four o’clock when he picked up the smooth draft and read it for the last time. He got a very clear picture of how it would strike May: astounding, somewhat groveling, wild, and babbling-but still, the truth. There were a dozen more places where he wanted to correct it, but he decided to let it go. It was impossible to make it a good, dignified letter; he was in a bad, undignified position. He was crawling back to a girl he had jilted. No words could change that. If she still loved him-and he was fairly sure she did, judging by their last kiss-then she would swallow his foolishness and her pride and accept him. That was all he wanted, and this proposal sufficed for it, if any would. He sealed the letter up, dropped it in the ship’s mailbox, and went to sleep, feeling that life from now on, failing another Kamikaze, would be an empty wait while his letter went halfway around the world and the answer returned the same long way."|"The Caine Mutiny"|"Herman Wouk"
"< 12:00"|"just before noon"|"The minesweeping career of the Caine was destined to be brief-to that extent his instinct had been right. Willie was just beginning to enjoy the perilous game when the fuel pumps of number-one boiler collapsed, and the ship was slowed to twelve knots. This reduced the maneuverability of the long vessel below the safety point in an area of drifting mines. The OTC ordered the Caine to drop out of line and return to Okinawa. It was just before noon. An auxiliary mine sweeper, one of the clean-up ships in the rear, steamed forward to close the gap, and the Caine faltered and turned away. Keggs, on the bridge of the Moulton next in line, waved good-by to Willie and sent him a blinker message: Lucky. Maybe I’ll try throwing a wrench in my pumps, too. See you later."|"The Caine Mutiny"|"Herman Wouk"
"ap 09:00"|0900|"“Ed, what can we lose? Wouldn’t you like to be under way for home at 0900 tomorrow?”"|"The Caine Mutiny"|"Herman Wouk"
"ap 03:30"|three-thirty|"“Oh, sure, why not? I’ll have lunch with you. But I have to make records at three-thirty.”"|"The Caine Mutiny"|"Herman Wouk"
"ap 07:00"|"seven o’clock"|"Willie said, “I also like your eyes and your face and your voice and your mouth. I don’t want to leave you. Make it breakfast instead of lunch, breakfast at seven o’clock. I’ll check into this hotel so I can be within a few floors of you-”"|"The Caine Mutiny"|"Herman Wouk"
