"ap ~ 09:00"|"About nine o'clock"|"'I don't know – not for certain, that is. It was about an hour ago.' He made an effort to collect his wits, and added: 'About nine o'clock. I was clearing the table in the dining room, so it couldn't have been much later.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 11:45"|11.45|"'North, unless I'm much mistaken, is playing a deep game. He told me that after dinner at his club he returned to his flat, and went early to bed. What actually happened was that he returned to his flat shortly after 8.30 p.m., and went out again just before 9.00. He came back finally at 11.45.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 08:30"|8.30|"'Apparently. He paused to exchange a word with the hall porter on his way in at 8.30; when he went out the porter offered to call a taxi, and he refused, saying he would walk.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|10.01|"Hannasyde  shook  his  head.  'I  can't  swallow  that, Hem ingway. If we are to assume that Mrs North's evidence was true, it means that Fletcher did not re-enter the study until 10.01. You yourself put the time it would take him to sit  down  at his desk  again  and start to  write  his letters  at two minutes at the least. That leaves two minutes for the murderer to walk in, kill him, and get away again. Less, for though Glass didn't actually enter the study until 10.05, he must have had the window in view for quite a minute, on his way up the path.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:05"|10.05|"Hannasyde  shook  his  head.  'I  can't  swallow  that, Hem ingway. If we are to assume that Mrs North's evidence was true, it means that Fletcher did not re-enter the study until 10.01. You yourself put the time it would take him to sit  down  at his desk  again  and start to  write  his letters  at two minutes at the least. That leaves two minutes for the murderer to walk in, kill him, and get away again. Less, for though Glass didn't actually enter the study until 10.05, he must have had the window in view for quite a minute, on his way up the path.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:58"|9.58|"'No,' said Hannasyde, after a pause. 'I think she did go back into the study. If she didn't let herself out of it as she described, I don't see how her finger-prints came to be on the panel. But the fact of the hall clock's being slow points to  a  discrepancy some where in  her story. She stated that the man X left the study with Ernest at 9.58, that she went back into it, and left it as the hall clock struck 10.00. Now, the only times we know to be correct are 10.02, when Glass saw X making off; and 10.05, when he discovered Fletcher's body. That left us with a difference of four minutes, between the time Mrs North said X left and the time Glass actually  saw him leave. We could just, and only just, account for that by  assuming  that X  doubled back to  the study, murdered Fletcher, and again made off. But if Fletcher returned to the study not at 10.00, but at 10.01, then there is no possibility of X's having returned, committed the murder, and reached the gate again. So either X left by the side gate at 9.58, to be followed in four minutes by a second man – Y, if you like; or the first man, X, was a pure fabrication of Mrs North's.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:00"|10.00|"'No,' said Hannasyde, after a pause. 'I think she did go back into the study. If she didn't let herself out of it as she described, I don't see how her finger-prints came to be on the panel. But the fact of the hall clock's being slow points to  a  discrepancy some where in  her story. She stated that the man X left the study with Ernest at 9.58, that she went back into it, and left it as the hall clock struck 10.00. Now, the only times we know to be correct are 10.02, when Glass saw X making off; and 10.05, when he discovered Fletcher's body. That left us with a difference of four minutes, between the time Mrs North said X left and the time Glass actually  saw him leave. We could just, and only just, account for that by  assuming  that X  doubled back to  the study, murdered Fletcher, and again made off. But if Fletcher returned to the study not at 10.00, but at 10.01, then there is no possibility of X's having returned, committed the murder, and reached the gate again. So either X left by the side gate at 9.58, to be followed in four minutes by a second man – Y, if you like; or the first man, X, was a pure fabrication of Mrs North's.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:02"|10.02|"'No,' said Hannasyde, after a pause. 'I think she did go back into the study. If she didn't let herself out of it as she described, I don't see how her finger-prints came to be on the panel. But the fact of the hall clock's being slow points to  a  discrepancy some where in  her story. She stated that the man X left the study with Ernest at 9.58, that she went back into it, and left it as the hall clock struck 10.00. Now, the only times we know to be correct are 10.02, when Glass saw X making off; and 10.05, when he discovered Fletcher's body. That left us with a difference of four minutes, between the time Mrs North said X left and the time Glass actually  saw him leave. We could just, and only just, account for that by  assuming  that X  doubled back to  the study, murdered Fletcher, and again made off. But if Fletcher returned to the study not at 10.00, but at 10.01, then there is no possibility of X's having returned, committed the murder, and reached the gate again. So either X left by the side gate at 9.58, to be followed in four minutes by a second man – Y, if you like; or the first man, X, was a pure fabrication of Mrs North's.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:05"|10.05|"'No,' said Hannasyde, after a pause. 'I think she did go back into the study. If she didn't let herself out of it as she described, I don't see how her finger-prints came to be on the panel. But the fact of the hall clock's being slow points to  a  discrepancy some where in  her story. She stated that the man X left the study with Ernest at 9.58, that she went back into it, and left it as the hall clock struck 10.00. Now, the only times we know to be correct are 10.02, when Glass saw X making off; and 10.05, when he discovered Fletcher's body. That left us with a difference of four minutes, between the time Mrs North said X left and the time Glass actually  saw him leave. We could just, and only just, account for that by  assuming  that X  doubled back to  the study, murdered Fletcher, and again made off. But if Fletcher returned to the study not at 10.00, but at 10.01, then there is no possibility of X's having returned, committed the murder, and reached the gate again. So either X left by the side gate at 9.58, to be followed in four minutes by a second man – Y, if you like; or the first man, X, was a pure fabrication of Mrs North's.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|10.01|"'No,' said Hannasyde, after a pause. 'I think she did go back into the study. If she didn't let herself out of it as she described, I don't see how her finger-prints came to be on the panel. But the fact of the hall clock's being slow points to  a  discrepancy some where in  her story. She stated that the man X left the study with Ernest at 9.58, that she went back into it, and left it as the hall clock struck 10.00. Now, the only times we know to be correct are 10.02, when Glass saw X making off; and 10.05, when he discovered Fletcher's body. That left us with a difference of four minutes, between the time Mrs North said X left and the time Glass actually  saw him leave. We could just, and only just, account for that by  assuming  that X  doubled back to  the study, murdered Fletcher, and again made off. But if Fletcher returned to the study not at 10.00, but at 10.01, then there is no possibility of X's having returned, committed the murder, and reached the gate again. So either X left by the side gate at 9.58, to be followed in four minutes by a second man – Y, if you like; or the first man, X, was a pure fabrication of Mrs North's.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|10.01|"'Hold  on,  Super!  I'll  have  to  see  it  on  paper,'  said  the Sergeant. He wrote for a moment or two, and regarded the result with disgust. 'Yes, that is a hopeful-looking mess,' he remarked. 'All right – X is out. So what? We know the North dame hid in the garden, because we found her footprints. Yes, I get it. Y, who is obviously North, was with the late Ernest; she recognised his voice – or maybe she didn't: I haven't worked that bit out. Anyway, Y killed Ernest while Mrs North was in the garden, and bunked. Mrs North then entered the study to have a look-see, and – for reasons which I won't attempt to fathom – made off by way of the front door. You can make the times fit if you juggle with them. Someone may have passed down Maple Grove when Y reached the gate, which would mean that he'd have to wait till whoever it was had cleared off before making his getaway. Or, if you prefer it, Mrs North didn't leave at 10.01, but later. Though why she should make that bit up, I don't quite see. That eliminates X, and fits the only facts we know to be certain.'"|"A Blunt Instrument"|"Georgette Heyer"
"~ 22:00"|"about 10.00 p.m."|"Hannasyde nodded. 'Yes, come in, Glass. I want you to cast your mind back to the night of the murder. When you were walking along Vale Avenue, on your beat, do you remember seeing anyone, beyond the man who came out of the side  gate of Greystones? Anyone who might, at about 10.00 p.m., have been passing the front entrance to Greystones?'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|"a minute after 10"|"'Because I have reason to doubt the truth of Mrs North's statement, that she left Greystones by the front door, at a minute after 10.00. What I want is a possible passer-by, who may or may not have seen her.'"|"A Blunt Instrument"|"Georgette Heyer"
22:00|"10.00 p.m."|"'If that is so, the matter is simple,' said Glass. ' There is a pillar-box at the corner of Vale Avenue and Glynne Road, where she dwells, which is cleared at 10.00 p.m. each night. I do not doubt that the postman saw her, if she was indeed upon her way home at that hour.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:00"|9|"He opened  his notebook.  'I am going  to  read to you, Mrs  North,  the  sequence  of  events,  between  the  hours of 9.35  and  10.05, according to  your own evidence, and to that of the Constable who discovered Fletcher's body. If I have got any of the times wrong, you must stop me. To begin with, at 9.35 you arrived at the side entrance of Greystones. You noticed a short, stout man come out of the gate, just before you reached it, and walk away towards Vale Avenue.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:05"|10.05|"He opened  his notebook.  'I am going  to  read to you, Mrs  North,  the  sequence  of  events,  between  the  hours of 9.35  and  10.05, according to  your own evidence, and to that of the Constable who discovered Fletcher's body. If I have got any of the times wrong, you must stop me. To begin with, at 9.35 you arrived at the side entrance of Greystones. You noticed a short, stout man come out of the gate, just before you reached it, and walk away towards Vale Avenue.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:35"|9.35|"He opened  his notebook.  'I am going  to  read to you, Mrs  North,  the  sequence  of  events,  between  the  hours of 9.35  and  10.05, according to  your own evidence, and to that of the Constable who discovered Fletcher's body. If I have got any of the times wrong, you must stop me. To begin with, at 9.35 you arrived at the side entrance of Greystones. You noticed a short, stout man come out of the gate, just before you reached it, and walk away towards Vale Avenue.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:45"|9.45|"'At 9.45, after a short dispute with Fletcher, you left the study,  by the  way  you  had  entered,  unattended, and were about to go home, when you heard footsteps approaching up the path. You then concealed yourself behind a bush a few feet from the path.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap ~ 09:58"|"approximately 9.58"|"'We  won't  go  into  that  at  present.  This  man  entered the study through the window, closing it behind him, and remained there until approximately 9.58. At 9.58, he came out of the  study,  followed  by Fletcher,  who  escorted  him in a leisurely fashion to the gate. As soon as both men were out of sight round the bend in the path, you went back into the study to search in the desk for your IOUs. You heard Fletcher returning to the house, and you escaped from the study before he reached it, passing through the door into the hall. While you were in the hall, the tall-case clock there struck the hour of 10.00. But I must tell you, Mrs North, that the clock was a minute slower than the one in the study, so that the time was actually one minute past ten.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:58"|9.58|"'We  won't  go  into  that  at  present.  This  man  entered the study through the window, closing it behind him, and remained there until approximately 9.58. At 9.58, he came out of the  study,  followed  by Fletcher,  who  escorted  him in a leisurely fashion to the gate. As soon as both men were out of sight round the bend in the path, you went back into the study to search in the desk for your IOUs. You heard Fletcher returning to the house, and you escaped from the study before he reached it, passing through the door into the hall. While you were in the hall, the tall-case clock there struck the hour of 10.00. But I must tell you, Mrs North, that the clock was a minute slower than the one in the study, so that the time was actually one minute past ten.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:00"|10|"'We  won't  go  into  that  at  present.  This  man  entered the study through the window, closing it behind him, and remained there until approximately 9.58. At 9.58, he came out of the  study,  followed  by Fletcher,  who  escorted  him in a leisurely fashion to the gate. As soon as both men were out of sight round the bend in the path, you went back into the study to search in the desk for your IOUs. You heard Fletcher returning to the house, and you escaped from the study before he reached it, passing through the door into the hall. While you were in the hall, the tall-case clock there struck the hour of 10.00. But I must tell you, Mrs North, that the clock was a minute slower than the one in the study, so that the time was actually one minute past ten.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|"one minute past ten"|"'We  won't  go  into  that  at  present.  This  man  entered the study through the window, closing it behind him, and remained there until approximately 9.58. At 9.58, he came out of the  study,  followed  by Fletcher,  who  escorted  him in a leisurely fashion to the gate. As soon as both men were out of sight round the bend in the path, you went back into the study to search in the desk for your IOUs. You heard Fletcher returning to the house, and you escaped from the study before he reached it, passing through the door into the hall. While you were in the hall, the tall-case clock there struck the hour of 10.00. But I must tell you, Mrs North, that the clock was a minute slower than the one in the study, so that the time was actually one minute past ten.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:02"|10.02|"'I think you will, for I am coming now to the evidence of  the  Constable.  At  10.02  he  observed,  from  the  point where Maple Grove runs into Vale Avenue, a man coming out of the side gate of Greystones, and making off towards the  Arden  Road.  Thinking  the  circumstance  suspicious, he  made  his  way  down  Maple  Grove,  entered  the  garden of Greystones by the side gate, and walked up the path to"|"A Blunt Instrument"|"Georgette Heyer"
22:05|"10.05 p.m."|"the study window. There he dis covered the body of Ernest Fletcher, lying across the desk, with his head smashed. The time then, Mrs North, was 10.05 p.m.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|"one minute past ten"|"'If you think it over, I feel sure you will,' he suggested. 'If your evidence is true, Fletcher was alive at one minute past ten.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:02"|10.02|"'Yet at 10.02 the Constable saw an unknown man coming out of the garden-gate; and by 10.05 Fletcher was dead, and there was no trace to be found of his murderer.'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 09:58"|9.58|"'Consider it for yourself, Mrs North. If you say that the man you saw left at 9.58, who was the man the Constable saw?'"|"A Blunt Instrument"|"Georgette Heyer"
"ap 10:01"|"a minute past ten"|"'But I didn't! What I told you was true! I know nothing about the second man, and since I heard Ernie whistling just before I went into the hall I presume he was alive at a minute past ten. You want me to say he didn't see that man out, but you won't succeed! He did!'"|"A Blunt Instrument"|"Georgette Heyer"
