"~ 12:00"|"around noon"|"In early October, rebuked often enough by his wife’s example and by her words (Ma Joad’s indomitableness owes much to Carol’s spirit), Steinbeck roused himself from “self-indulgence” and “laziness” to mount the final drive. Blessedly, the last five chapters of the novel came to him so abundantly that he had more material than he could use. Some time around noon on Wednesday, October 26, he completed the last 775 words of the novel; at the bottom of the concluding manuscript page, Steinbeck, whose writing was normally minuscule, scrawled in letters an inch-and-a-half high, END#. It should have been cause for joyous celebration, but between bouts of bone-weary tiredness and nervous exhaustion, he felt only numbness, and maybe a little of the mysterious satisfaction that comes from giving his all. He certainly had no grasp of the book’s effectiveness or its potential popularity, and he even warned The Viking Press against a large first printing. Following a four-day recuperation in San Francisco, the Steinbecks moved to their new home (still under construction), where Carol finished typing the 751-page typescript, and together they made “routine” final corrections. The only “clean” copy of the book was sent to his New York agents, McIntosh and Otis, on December 7, 1938, roughly six months after he sat down to write the novel. Elizabeth Otis’s visit to Los Gatos in late December 1938, to smooth out some of Steinbeck’s “rough” language, its enthusiastic reception at Viking (marred briefly by the wrangling which ensued over the novel’s controversial ending) all struck the novelist as anticlimactic. (He was by then suffering from severely painful sciatica, undoubtedly caused by a herniated spinal disk, one of the ironic results of his sedentary existence.)"|"Working Days"|"John Steinbeck"
"ap 10:20"|10:20|"
Entry #43  
July 25 [1938]—10:20 [Monday]
Lots of excitement. Carol went with Nellie [Ed.—her mother, who was vacationing in Santa Cruz] last night. Good for her, the change. Restless night for me on account of eating melon and strange and scary to be alone. Must write about this some time. It is a curious thing. Wind blew terribly. This morning lots of mail. Elizabeth writes everything that has been happening. I think Pat will get clear some way—letters from John [Ed.—Barry],  from Henning,* and from the O’Brien guy.* Pleasant weekend but a little exhausting. Cerf* wired some plan whereby he carries Pat. I don’t know. Wired Elizabeth. Mustn’t interfere with her in any way. They’re a fine bunch of people. I like Random House. Of course, I don’t know anything about them financially, but I like the books they print. And I like Cerf. Well, anyway I haven’t lost a minute of work on account of this difficulty. That’s good. That’s the fine discipline. If I can only keep that up this book will be finished in due course. Now I have all day to work and there is no need of hurrying. I can piddle out the two thousand words. Working in the main house because of telephone—so I won’t have to run in, I mean. It is a curious windy day with the weather changing and fallish and leaves falling. Probably be an early and mean winter. It is time for me to get to work. Got to. Even if I have plenty of time. I get assailed with old times. Last night particularly. The flies are in this house on my arms. Here I could have had only half a page of work done [Ed.—still on Chapter 16]. This diary is really valuable to me though. Keeps me from writing letters. And now to work. This pen writes thinner if it is steeper. This has been a good pen to me so far. Never had such a good one. To work now."|"Working Days"|"John Steinbeck"
"ap 00:00"|12:00|"
Entry #44  
August 1 [1938]—12:00 [Monday]
Now I didn’t work then or all week. Carol had her tonsils out and has been so sick and miserable that I just can’t concentrate. Weakness maybe but can’t cut her pain out of my mind. Pat’s trouble piddles on and that interferes some. Just have to drop  last week. It was out. Brod Crawford* came for the weekend. Nice fellow, but what a time to come. My nerves are very bad, awful in fact. I lust to get back into it. Maybe I was silly to think I could write so long a book without stopping. I can’t. Or rather I couldn’t. I’ll try to go on now. Hope to lose some of the frantic quality in my mind now. It’s just like slipping behind at Stanford. *  Panic sets in. Can’t organize. And everybody is taking a crack at me. Want time, want to use me. In aggregate it is terrible. And I don’t know where to run. Ought to go into the wild somewhere but I am needed here. Got to calm down. Simply must. I’m jumpy. And it is hot. Good for fog. Don’t know who will publish my book. Don’t know at all. No reason to let it slide though. Must keep at it. Necessary. Carol says I’m pampering myself. I guess I am. Wish I could control the jumping jitters though. Time to make the break and another try now. Time for it. I made it [Ed.—Chapter 16]."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #45  
August 2 [1938]—11:15 [Tuesday]
So many things are going on I’m nearly crazy. * I simply must keep my head. Pare is at last making headway and I wish to God I could jump in but this book comes first. I wonder if I am dramatizing myself. I wouldn’t be surprised. Let’s get down to earth. This book I’m working on is just a book like any other. Let’s work on it and not get wild. If it flops it flops, and that is that. I think I want it to be fine mainly because Carol does so much. But no reason to go nuts about it. Still no clarification of Pat’s business. It should clear up in the next little while. It has to. There must be some way but they’ll work that out. Now at last I am growing calm. This diary is a marvelous method of calming me down every day. Pretty soon I’ll have to turn back  pages to continue it. I really should have word today how Pat comes out. Carol’s throat is better today. I’m going in and kiss her now. And then I’ll feel better. And then I can go to work. And this day is the real restoration of the technique of stogyness. Which is what I am. And now to work."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #46  
August 3 [1938]—11:00 [Wednesday]
Well still we’re hung up in the matter of the east [Ed.—Covici’s situation]. No word today at all and this is Wednesday. Carol is improving in the throat now. She dreamed about the Biddle ranch last night. She wants it terribly. I must make every effort to get it for her. It is the most beautiful place I have ever seen. No doubt of that at all. There are now four things or five rather to write through—throat, bankruptcy, Pare, ranch, and the book. If I get this book done it will be remarkable. Well, two pages a day will do it in time. And the time slips by. Just a matter of doing the daily stint. Feel pretty good but am impatient about all the things hanging over me. Can’t help it. But I’ll get it done. I just hope it is some good. With this split attention I don’t know. I really don’t. Today I’ll finish this general chapter [Ed.—Chapter 17] of the change on the roads and the enemies, though maybe the enemies should wait until California. I think so. The end seems ages away and it is too ages away. It is hot now but not sufferingly so. Now the time has come to go to work and I only hope that I am worthy to work. Here goes."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"Made her, by God.
Entry #47  
August 4 [1938]—11:00 [Thursday]
Today is the last day before I turn back some pages of this diary. I had no idea I would keep at it or that I would write so much in it every day. But it is so, and it is good. Letter from E.O. My affairs are still mixed up. I wrote the threat to the printers. * It may never be used. Don’t know but I want Elizabeth to have it. And that was all. No other mail of any note. Ranch business tied up yet, too. Can’t tell. Carol wants it terribly. Must get it for her. But how if we’re never [Ed.—financially] clear? Have moved my table to the shady side of the room. I hope to God this book isn’t suffering from all the inroads of other things. Now today I must move my family fast. I think I want to get them through the desert in this chapter [Ed.—Chapter 18] and to Bakersfield. Ten pages to this chapter will be 92 [Ed.—manuscript pages] and that isn’t far off my plan. Will be 108,000 words. So if the chapter is a little shorter it will still be well over a hundred. I’m 96,000 now. In [Ed.—typed] pages I am not far from 400 now. I think it will be about 800 or slightly under. Anyway, I am well along. And I don’t care much about anything. Gail and George* just came by and took Carol to the city for the day. It will probably be good for her. But I’ve got to go on and think of nothing but this book. I’m behind now and I want not to lose any more time, and so I simply must go on. It’s good to work even if the absolute drive isn’t in you. Here goes."|"Working Days"|"John Steinbeck"
"ap << 04:00"|"far from 400"|"Today is the last day before I turn back some pages of this diary. I had no idea I would keep at it or that I would write so much in it every day. But it is so, and it is good. Letter from E.O. My affairs are still mixed up. I wrote the threat to the printers. * It may never be used. Don’t know but I want Elizabeth to have it. And that was all. No other mail of any note. Ranch business tied up yet, too. Can’t tell. Carol wants it terribly. Must get it for her. But how if we’re never [Ed.—financially] clear? Have moved my table to the shady side of the room. I hope to God this book isn’t suffering from all the inroads of other things. Now today I must move my family fast. I think I want to get them through the desert in this chapter [Ed.—Chapter 18] and to Bakersfield. Ten pages to this chapter will be 92 [Ed.—manuscript pages] and that isn’t far off my plan. Will be 108,000 words. So if the chapter is a little shorter it will still be well over a hundred. I’m 96,000 now. In [Ed.—typed] pages I am not far from 400 now. I think it will be about 800 or slightly under. Anyway, I am well along. And I don’t care much about anything. Gail and George* just came by and took Carol to the city for the day. It will probably be good for her. But I’ve got to go on and think of nothing but this book. I’m behind now and I want not to lose any more time, and so I simply must go on. It’s good to work even if the absolute drive isn’t in you. Here goes.
Entry #48  
August 8 [1938]—11:00 [Monday]
Well the work has pretty much gone to hell. Might just as well take it in stride. The pressure broke down the strict discipline and Friday went to S.F. with Ed. I was tired. Then the difficulty and that didn’t help, and the trouble in the east is still going on. Should break out of this this week I think. Then a letter from Muni* about T.F. Which I would like to do. If I could get Louis to work with me it would be good. I’ll try when the time comes but meanwhile the pressure increases with little way out nor hope of ease. And so I simply must establish the discipline again and maintain it for a while. A slightly less frantic outlook would make some difference. The dog [Ed.—female in heat] has been completely frantic lately and it must stop. Carol is entirely well now and able to take over the phone, etc. Not entirely well, but on the road if there are no complications. I should be able to go ahead. I am so lazy and the thing ahead is so very difficult. I think it is laziness that is getting me. How easily we can transpose our laziness into something else. But I’ve done books before and what I have left to do now is one ordinary length novel. About the length of I.D.B. or a little longer and that will be the end. And now it is time to go to work."|"Working Days"|"John Steinbeck"
"ap ~ 08:00"|"about 800"|"Today is the last day before I turn back some pages of this diary. I had no idea I would keep at it or that I would write so much in it every day. But it is so, and it is good. Letter from E.O. My affairs are still mixed up. I wrote the threat to the printers. * It may never be used. Don’t know but I want Elizabeth to have it. And that was all. No other mail of any note. Ranch business tied up yet, too. Can’t tell. Carol wants it terribly. Must get it for her. But how if we’re never [Ed.—financially] clear? Have moved my table to the shady side of the room. I hope to God this book isn’t suffering from all the inroads of other things. Now today I must move my family fast. I think I want to get them through the desert in this chapter [Ed.—Chapter 18] and to Bakersfield. Ten pages to this chapter will be 92 [Ed.—manuscript pages] and that isn’t far off my plan. Will be 108,000 words. So if the chapter is a little shorter it will still be well over a hundred. I’m 96,000 now. In [Ed.—typed] pages I am not far from 400 now. I think it will be about 800 or slightly under. Anyway, I am well along. And I don’t care much about anything. Gail and George* just came by and took Carol to the city for the day. It will probably be good for her. But I’ve got to go on and think of nothing but this book. I’m behind now and I want not to lose any more time, and so I simply must go on. It’s good to work even if the absolute drive isn’t in you. Here goes.
Entry #48  
August 8 [1938]—11:00 [Monday]
Well the work has pretty much gone to hell. Might just as well take it in stride. The pressure broke down the strict discipline and Friday went to S.F. with Ed. I was tired. Then the difficulty and that didn’t help, and the trouble in the east is still going on. Should break out of this this week I think. Then a letter from Muni* about T.F. Which I would like to do. If I could get Louis to work with me it would be good. I’ll try when the time comes but meanwhile the pressure increases with little way out nor hope of ease. And so I simply must establish the discipline again and maintain it for a while. A slightly less frantic outlook would make some difference. The dog [Ed.—female in heat] has been completely frantic lately and it must stop. Carol is entirely well now and able to take over the phone, etc. Not entirely well, but on the road if there are no complications. I should be able to go ahead. I am so lazy and the thing ahead is so very difficult. I think it is laziness that is getting me. How easily we can transpose our laziness into something else. But I’ve done books before and what I have left to do now is one ordinary length novel. About the length of I.D.B. or a little longer and that will be the end. And now it is time to go to work."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"Today is the last day before I turn back some pages of this diary. I had no idea I would keep at it or that I would write so much in it every day. But it is so, and it is good. Letter from E.O. My affairs are still mixed up. I wrote the threat to the printers. * It may never be used. Don’t know but I want Elizabeth to have it. And that was all. No other mail of any note. Ranch business tied up yet, too. Can’t tell. Carol wants it terribly. Must get it for her. But how if we’re never [Ed.—financially] clear? Have moved my table to the shady side of the room. I hope to God this book isn’t suffering from all the inroads of other things. Now today I must move my family fast. I think I want to get them through the desert in this chapter [Ed.—Chapter 18] and to Bakersfield. Ten pages to this chapter will be 92 [Ed.—manuscript pages] and that isn’t far off my plan. Will be 108,000 words. So if the chapter is a little shorter it will still be well over a hundred. I’m 96,000 now. In [Ed.—typed] pages I am not far from 400 now. I think it will be about 800 or slightly under. Anyway, I am well along. And I don’t care much about anything. Gail and George* just came by and took Carol to the city for the day. It will probably be good for her. But I’ve got to go on and think of nothing but this book. I’m behind now and I want not to lose any more time, and so I simply must go on. It’s good to work even if the absolute drive isn’t in you. Here goes.
Entry #48  
August 8 [1938]—11:00 [Monday]
Well the work has pretty much gone to hell. Might just as well take it in stride. The pressure broke down the strict discipline and Friday went to S.F. with Ed. I was tired. Then the difficulty and that didn’t help, and the trouble in the east is still going on. Should break out of this this week I think. Then a letter from Muni* about T.F. Which I would like to do. If I could get Louis to work with me it would be good. I’ll try when the time comes but meanwhile the pressure increases with little way out nor hope of ease. And so I simply must establish the discipline again and maintain it for a while. A slightly less frantic outlook would make some difference. The dog [Ed.—female in heat] has been completely frantic lately and it must stop. Carol is entirely well now and able to take over the phone, etc. Not entirely well, but on the road if there are no complications. I should be able to go ahead. I am so lazy and the thing ahead is so very difficult. I think it is laziness that is getting me. How easily we can transpose our laziness into something else. But I’ve done books before and what I have left to do now is one ordinary length novel. About the length of I.D.B. or a little longer and that will be the end. And now it is time to go to work."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #49  
August 9 [1938]—11:00 [Tuesday]
Now a new era. Don’t know how it will work. Now cleared in N.Y. Viking Press* bought contract. New one made. I hope it is a good one. Will hear in a day or so. Wellman Farley* coming  down today. Hope G.S.K. [Ed.—George S. Kaufman] has called him but I don’t know. Probably late today. The washing machine slows me down. But I can’t complain. It’s so good mostly. And if I’m a little late, what of it? I am removing the time dead line on this book. I think that a good idea. It will freshen the manuscript. Too many things. I’ll do it as I can. But I do want to get it out. The other things—T.F. and I.D.B [Ed.—movie versions] —are good to think about but this book is my work. When it is done I can do what I want, but until then—this is the stuff. I feel pretty good. If we could get this ranch I’d feel better. Certainly it is the most beautiful place I ever saw. Must remember the trouble I had in M & M. * Thought I’d never get it done or make it work. I don’t know. Every book seems the struggle of a whole life. And then, when it is done—pouf. Never happened. Best thing is to get the words down every day. And it is time to start now."|"Working Days"|"John Steinbeck"
"ap 11:20"|11:20|"
Entry #50  
August 10 [1938]—11:20 [Wednesday]
Although I got up early this morning I’m late getting to work and I don’t in the least know why. No word from the east today. Be a letter tomorrow and all the trouble will be done. For a while at least. No more word from Muni. My stipulations were tough and perhaps turned them away. Now this work is getting very hard. Wellman down yesterday and apparently G.S.K. doesn’t intend to give him a chance. Well I’ve done all I could there. I’m getting worried about this book. I wish it were done. I’m afraid I’m botching it. I think it would be a good thing to stop and think about it but I hate to lose the time. But I want it to be good and I’m afraid it is slipping. But I must remember that it always seems that way when it is well along. I think I’ll plug  them into California today. Letter from Tom [Ed.—Collins]—worried about this committee. So am I sometimes. But the trip isn’t so bad. Whatever that means. I have no reason except laziness, but I simply must get these people across the desert and into the field. Must do that and soon. Now to work at least into thought of work. So long!"|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #51  
August 11 [1938]—11:00 [Thursday]
Again to work. And lots of things have happened. Pare called from L.A. Will be here next week end. I’ll be glad to see him. And perhaps many things will be clear. No word from Muni. I don’t know how that stands. And no word from the ranch. I don’t know how that stands either. Either they are bluffing or they are arguing it out. I don’t know which, or maybe they have lost interest in us. Can’t tell. Just have to wait, I guess. Now I think that covers what has happened. Did ever a book get written under such excitement? Well, two got written while mother and dad were ill* and if that could happen—anything could. The Viking contract went through I guess. And so the time approaches to get to work and I wonder whether I can. Well I’ve got to and there’s no end to that."|"Working Days"|"John Steinbeck"
"ap 10:45"|10:45|"Bad Lazy Time
Entry #52  
August 16 [1938]—10:45 [Tuesday]
Demoralization complete and seemingly unbeatable. So many things happening that I can’t not be interested. Viking bought the contract and every one is happy about it. Pat and all. I wonder if I will ever have a manuscript to turn in on it. Last week end a big one. Joe and Charlotte* Friday and Saturday—Wally Ford and Martha Saturday [and] Sunday. Good time but Jesus how the work suffers. Wednesday—Dan James and Chaplin are due, Friday—Pare, Saturday—Gail and George. And me supposed to be working. We closed on the Biddle ranch Sunday, $10,000 net. Bought 10,000 feet of lumber for $75.00. Lawrence is going up to look over the place today and we’ll get on with it as soon as possible. I almost feel that it would be a good thing to go up there to write but I won’t I guess. All this is more excitement than our whole lives put together. All crowded into a month. First edition of Long Valley is 15,000. Too much. Too much. I should really not try to write books in the summer. It is just too much. Too much. I feel like letting everything go. But I won’t. I’ll go and I’ll finish this book. I have to. My whole damned life is tied up. Most people would like it tied up. And maybe I do. My many weaknesses are beginning to show their heads. I simply must get this thing out of my system. I’m not a writer. I’ve been fooling myself and other people. I wish I were. This success will ruin me as sure as hell. It probably won’t last, and that will be all right. I’ll try to go on with work now. Just a stint every day does it. I keep forgetting."|"Working Days"|"John Steinbeck"
"ap 10:20"|10:20|"Demoralization complete and seemingly unbeatable. So many things happening that I can’t not be interested. Viking bought the contract and every one is happy about it. Pat and all. I wonder if I will ever have a manuscript to turn in on it. Last week end a big one. Joe and Charlotte* Friday and Saturday—Wally Ford and Martha Saturday [and] Sunday. Good time but Jesus how the work suffers. Wednesday—Dan James and Chaplin are due, Friday—Pare, Saturday—Gail and George. And me supposed to be working. We closed on the Biddle ranch Sunday, $10,000 net. Bought 10,000 feet of lumber for $75.00. Lawrence is going up to look over the place today and we’ll get on with it as soon as possible. I almost feel that it would be a good thing to go up there to write but I won’t I guess. All this is more excitement than our whole lives put together. All crowded into a month. First edition of Long Valley is 15,000. Too much. Too much. I should really not try to write books in the summer. It is just too much. Too much. I feel like letting everything go. But I won’t. I’ll go and I’ll finish this book. I have to. My whole damned life is tied up. Most people would like it tied up. And maybe I do. My many weaknesses are beginning to show their heads. I simply must get this thing out of my system. I’m not a writer. I’ve been fooling myself and other people. I wish I were. This success will ruin me as sure as hell. It probably won’t last, and that will be all right. I’ll try to go on with work now. Just a stint every day does it. I keep forgetting.
Entry #53  
August 17 [1938]—10:20 [Wednesday]
Early to work this morning and this is a general chapter [Ed.—Chapter 19], which—although they are highly charged—are nevertheless the repository of all the external information and material. In a way they are easier to write and in a way harder. But yesterday I got into the swing of doing my daily stint again. The hammering next door nearly drives me nuts, but no way out of that, I guess. Just have to work through it. Take all the time I need. Mustn’t think of the hammering. Dan James and Chaplin coming up this afternoon. I’ll be done early though. The hammering got me and I came into my room which is now the quietest in the house. And it seems pleasant to me. Looking forward to seeing Pare very much. Such a nice guy. Such fun if he isn’t too tired. Want him to see the ranch, too. I’m dawdling today. The hammering is terrific even in here. I don’t care if I do dawdle some. The lady who is doing the thesis* writes fearfully. The ranch is still the most beautiful place in the world. I love that place. We will enjoy it. I’ve sneaking fears that it is too good and too beautiful for me. Beth will love it, too. In fact, every one we like will love it. It is so beautiful. But I can’t go on this way for I must get my slow day’s work done. And now is a good time to start on it. What a wonderful pen this is. It has and is giving me perfect service—never stops flowing for a second and never overflows and blots a word. But I’m stalling now to keep from going to work. To work."|"Working Days"|"John Steinbeck"
"ap 10:20"|10:20|"
Entry #55  
August 19 [1938]—10:20—Friday
Today Pare arrives. Yesterday was too much for me. I fought it really hard until I realized that the fight was obscuring the picture. I have some force but not enough for that apparently. Today I feel better I hope. Anyway I try to go on today. I’m afraid for this book, really afraid. Part of the difficulty lies in all the  shooting at me, but the other half lies within myself. That’s why it is going to be good to see Pare. Maybe it will be easier when I see him. My dream of early finish goes glummering. Plodding is all right until a day comes when I can’t even plod anymore. I feel limited, too. M.B. [Ed.—Margery Bailey] hunting. C.A.S [Ed.—Carlton Allyn Sheffield] hunting and sniping. No help for that. The book is to do. I’ve fallen in these holes before even in the little Mice book. I had great trouble.* None are east and they aren’t even going to grow east. Good luck is even worse for work than bad luck. I have been too fortunate lately. Of course it balances with the long years on the other side. Can’t tell. Can’t tell. Just have to plod for 90,000 words. Plod as the people are plodding. They aren’t rushing. And now to work and the first life in Hooverville [Ed.—Chapter 20]."|"Working Days"|"John Steinbeck"
"ap 11:15"|11:15|"
Entry #56  
August 23 [1938]—11:15 [Tuesday]
This is Tuesday. Pare came over the week end. Big time. Carol sprained her ankle. Went down to the peninsula with Pare and spent night at Chaplin’s place [Ed.—Pebble Beach]. Talked all night. Of course, I lost a day of work. I am afraid that Pare doesn’t need me on this job and I think he knows it but hasn’t admitted it yet. I’ll work if I am needed. But I wish I could be left alone until Christmas. I am getting tired—very tired. I have at least 6 weeks yet of work by any measuring, and I must re-establish the discipline. Must get tough. So many attractive things are happening that it is difficult. And the ranch on top of everything else. But I must get this done. After all, I’ve always worked under some kind of pressure: T.F. while mother was ill, I.D.B while Dad was ill, M & M while this house was going up. Always something. Just more this time. I can do it and I will do it, by  God. It is just the discipline that is all. I’m wasting time today and I don’t care much. Everything goes in circles and I must think WORK. Such strangeness, such strangeness. I’ve read parts to people and they like the parts or say they do, but I wonder whether the whole thing will bear up. I wonder. I don’t want to get cocky about it. I really shouldn’t have told anyone. I get the benefit of the doubt now when before I didn’t. The hammering on the next door house is awful. Everything is curious. Pare made me feel better about the country at large. But I am very confused. French rights to I.D.B. are sold now. So many things are happening. This is probably the high point of my life if I only knew it. I will spend today getting straightened out and on a level again—thinking. I am fresh again and that is good. My brain is clear for details. I can almost finish in one piece I should think. I want to. I shouldn’t be thinking about getting done. Should be thinking only of the story and, by God, I will. I can’t let future interfere with the hardest, most complete work of my life. I simply can’t. Always I have been weak. Vacillating and miserable. I wish I wouldn’t. I wish I weren’t. I’m so lazy, so damned lazy. This year though I have made up for last year’s lay off. I really have batted out a lot of words. I would go through until winter if I could. But if I don’t lay off it will be done, and if I do lay off I’ll lose the thread. I am simply incapable of working any way but hard and fast. That is the only way I can make it. This is too bad. It is almost impossible in fact but I must get calm and quieted before I can go on. I mean that streak yesterday was curiously indecent. I don’t know why but it was. So many things. How impossible it is for me to think. Just writing words, but the thing is starting in my brain. I must get the tempo."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"This is Tuesday. Pare came over the week end. Big time. Carol sprained her ankle. Went down to the peninsula with Pare and spent night at Chaplin’s place [Ed.—Pebble Beach]. Talked all night. Of course, I lost a day of work. I am afraid that Pare doesn’t need me on this job and I think he knows it but hasn’t admitted it yet. I’ll work if I am needed. But I wish I could be left alone until Christmas. I am getting tired—very tired. I have at least 6 weeks yet of work by any measuring, and I must re-establish the discipline. Must get tough. So many attractive things are happening that it is difficult. And the ranch on top of everything else. But I must get this done. After all, I’ve always worked under some kind of pressure: T.F. while mother was ill, I.D.B while Dad was ill, M & M while this house was going up. Always something. Just more this time. I can do it and I will do it, by  God. It is just the discipline that is all. I’m wasting time today and I don’t care much. Everything goes in circles and I must think WORK. Such strangeness, such strangeness. I’ve read parts to people and they like the parts or say they do, but I wonder whether the whole thing will bear up. I wonder. I don’t want to get cocky about it. I really shouldn’t have told anyone. I get the benefit of the doubt now when before I didn’t. The hammering on the next door house is awful. Everything is curious. Pare made me feel better about the country at large. But I am very confused. French rights to I.D.B. are sold now. So many things are happening. This is probably the high point of my life if I only knew it. I will spend today getting straightened out and on a level again—thinking. I am fresh again and that is good. My brain is clear for details. I can almost finish in one piece I should think. I want to. I shouldn’t be thinking about getting done. Should be thinking only of the story and, by God, I will. I can’t let future interfere with the hardest, most complete work of my life. I simply can’t. Always I have been weak. Vacillating and miserable. I wish I wouldn’t. I wish I weren’t. I’m so lazy, so damned lazy. This year though I have made up for last year’s lay off. I really have batted out a lot of words. I would go through until winter if I could. But if I don’t lay off it will be done, and if I do lay off I’ll lose the thread. I am simply incapable of working any way but hard and fast. That is the only way I can make it. This is too bad. It is almost impossible in fact but I must get calm and quieted before I can go on. I mean that streak yesterday was curiously indecent. I don’t know why but it was. So many things. How impossible it is for me to think. Just writing words, but the thing is starting in my brain. I must get the tempo.
Entry #57  
August 24 [1938]—11:00 [Wednesday]
My nerves are going fast. Getting into confusion of many particles—each one beatable, but in company pretty formidable. And I get a little crazy with all of them. Too bad. Just too many things. Must beat them off. I wish I coula go to a furnished room some place where I knew no one and just disappear for a while. I wish that. But I guess it is impossible. I guess it is. I must get back into the stride and sweep. It isn’t just noise and bustle, it’s all the shots in my direction. The wants, the demands, the dissatisfactions. They’re breaking me down, and every now and then my head goes spinning and that frightens me. Some time it might not stop spinning. Nowhere to turn. Nowhere. Can’t think of these things any more. Where has my discipline gone? Have I lost control? Quite coldly we’ll see today. See whether life comes into the lives and the people move and talk. We’ll see."|"Working Days"|"John Steinbeck"
"ap 11:00"|11:00|"
Entry #58  
August 26 [1938]—11:00 [Friday]
Yesterday we bought the Biddle ranch. And there were very cautious inquiries into water rights. Very cautious. And now it is ours. That doesn’t mean anything. There is a great weight on my heart. I guess it comes from having property. More and more. It is such a beautiful place. I hope we can sell everything else and just have that one thing. My work is no good, I think—I’m desperately upset about it. Have no discipline any more. I must get back. An ordinary novel would be finished now, but not this one. This one must be good. Very good. And I’m afraid it is not.  Carol is going to try to pick up and start putting it in type. I hope she can. It would help. I so want this to be a good book. So much. I don’t know what to do. I’m slipping. I’ve been slipping all my life. Shouldn’t think of that. Is this all laziness, I wonder? I must try to get ahead. Must try that. The week has been shot to hell. Just shot to hell. I’ve always had these travails. Never get used to them. Never. This place has become an absolute mad house—voice culture on one side, linemen shrieking on another. I don’t know what to do. I wish—Jesus!"|"Working Days"|"John Steinbeck"
"ap 10:30"|10:30|"
Entry #59  
August 29 [1938]—10:30 [Monday]
Now I have lost a great deal of time. I have been remiss and lazy, my concentration I have permitted to go under the line of effort. If this had been the first time I should be very sad. But I am always this way. I can concentrate and under some circumstances I can work. My job is to get down to it and now. For all the pressures, there is only one person to blame and I must force him into it. The point is that I am over half through with this book. What remains is in length an average novel. I can do it and must. Nothing must interfere from this time on. We had rest and change and relaxation and now there is no excuse. Every day now—every day. It is just like starting all over, the reluctance and everything. Today is Monday. This is the start into the final [Ed.—stretch]. I’ve been interested in other things. Can’t be anymore. Nothing but the Joads. Must get to it. That is getting to be the forerunning statement in a failure. Expectation. I don’t know what I expect or what is expected of me. Nor care. This family must live. I have the laziness and the reluctance that is always present in the beginning. The ranch is bought and there’s nothing to do about that. Business is set. Nothing in the world  to interfere. And there is this frightful fear that I won’t be able to do it, that it is too much for me. And there are dates that mustn’t be kept, and arrangements that must not be made. And the time has come. I must get down to the work although my stomach is water about it."|"Working Days"|"John Steinbeck"
"ap 10:45"|10:45|"
Entry #60  
August 30 [1938]—10:45 [Tuesday]
I’m nearly nuts again. Too many things are happening. Steve arriving tomorrow. Abramson* wants to send 75 books. Must stop this right now. And I’m having a hell of a time concentrating with so many things going on. Mabel Ferry and Frank Fenton want to come down. And I would like to see them very much. If they come down in the evening. Just everything. Carol is typing manuscript and I’m losing my thread. Got to keep it. I hope this book is some good, but I have less and less hope of it. It has been shot to pieces too much. I hoped that Carol’s working on draft would help but I don’t know that it does. No time today for comment. I’ve got bugs under my skin. To work now."|"Working Days"|"John Steinbeck"
"ap 11:30"|11:30|"
Entry #61  
September 1 [1938]—11:30 [Thursday]
Was ever a book written under greater difficulty? Now it’s the house. We listed it for sale and we’re swamped. People [who] want to buy it want to look at it. We’ll be living in a gold fish globe until it is sold I guess. No mail but bills. And the weather is beautiful. Yesterday John Collier* and Jerry [indecipherable]. Went up to the ranch and fooled around and lost time. I can’t help it. I’ll get finished by Christmas, and that’s all I can hope  for. Pare’s plan I am pretty sure has no place for me and I’m glad of it. Now it is time to go to work and to lose all of the nonsense about selling and buying and moving. Now is the time to go to work. And I wonder about it."|"Working Days"|"John Steinbeck"
